Nauka i Odkrycia;Astronomia i Kosmos;trudne;Jak nazywa się największa planeta w Układzie Słonecznym?;Jowisz;Saturn;Neptun;Uran
Nauka i Odkrycia;Astronomia i Kosmos;trudne;Jak nazywa się największy księżyc Jowisza?;Ganimedes;Europa;Io;Kalisto
Nauka i Odkrycia;Astronomia i Kosmos;trudne;Kto jako pierwszy człowiek stanął na Księżycu?;Neil Armstrong;Buzz Aldrin;Jurij Gagarin;Elon Musk
Nauka i Odkrycia;Astronomia i Kosmos;trudne;Kto ogłosił teorię heliocentryczną w dziele "O obrotach sfer niebieskich"?;Mikołaj Kopernik;Galileusz;Kepler;Newton
Nauka i Odkrycia;Astronomia i Kosmos;łatwe;Która planeta Układu Słonecznego posiada najbardziej widoczne pierścienie?;Saturn;Jowisz;Uran;Neptun
Nauka i Odkrycia;Astronomia i Kosmos;łatwe;Która planeta jest najbliżej Słońca?;Merkury;Wenus;Mars;Ziemia
Nauka i Odkrycia;Biologia i Ciało Człowieka;bardzo trudne;Gdzie w organizmie człowieka znajduje się kosteczka zwana kowadełkiem?;W uchu;W stopie;W dłoni;W czaszce
Nauka i Odkrycia;Biologia i Ciało Człowieka;bardzo trudne;Ile par chromosomów posiada zdrowy człowiek?;23;46;21;24
Nauka i Odkrycia;Biologia i Ciało Człowieka;bardzo trudne;Jak nazywa się najdłuższa kość w ciele człowieka?;Kość udowa;Kość piszczelowa;Kręgosłup;Kość ramienna
Nauka i Odkrycia;Biologia i Ciało Człowieka;bardzo trudne;Która witamina jest produkowana w skórze pod wpływem promieni słonecznych?;Witamina D;Witamina C;Witamina A;Witamina K
Nauka i Odkrycia;Biologia i Ciało Człowieka;trudne;Jak nazywa się barwnik krwi transportujący tlen?;Hemoglobina;Chlorofil;Melanina;Osocze
Nauka i Odkrycia;Biologia i Ciało Człowieka;trudne;Jak nazywa się proces fotosyntezy zachodzący w komórkach roślinnych?;Wytwarzanie cukrów przy udziale światła;Oddychanie;Pobieranie wody;Wzrost korzeni
Nauka i Odkrycia;Biologia i Ciało Człowieka;trudne;Który organ odpowiada za produkcję insuliny?;Trzustka;Wątroba;Nerki;Żołądek
Nauka i Odkrycia;Biologia i Ciało Człowieka;trudne;Który organ w ciele człowieka jest największy (pod względem powierzchni)?;Skóra;Wątroba;Jelito cienkie;Płuca
Nauka i Odkrycia;Biologia i Ciało Człowieka;łatwe;Ile komór ma serce człowieka?;4;2;3;1
Nauka i Odkrycia;Biologia i Ciało Człowieka;łatwe;Ile zębów mlecznych posiada zazwyczaj dziecko?;20;32;24;28
Nauka i Odkrycia;Chemia i Fizyka;bardzo trudne;Co to jest izotop?;Odmiana pierwiastka o tej samej liczbie protonów, ale różnej liczbie neutronów;Cząsteczka wody;Rodzaj kwasu;Sól kuchenna
Nauka i Odkrycia;Chemia i Fizyka;bardzo trudne;Ile wynosi prędkość światła w próżni (w przybliżeniu)?;300 000 km/s;300 000 km/h;150 000 km/s;1 000 000 km/s
Nauka i Odkrycia;Chemia i Fizyka;bardzo trudne;Jak nazywa się najlżejszy pierwiastek w układzie okresowym?;Wodór;Hel;Lit;Tlen
Nauka i Odkrycia;Chemia i Fizyka;bardzo trudne;Jak nazywa się proces przejścia substancji ze stanu stałego bezpośrednio w gazowy?;Sublimacja;Resublimacja;Parowanie;Topnienie
Nauka i Odkrycia;Chemia i Fizyka;trudne;Jaka cząstka atomu ma ładunek ujemny?;Elektron;Proton;Neutron;Jądro
Nauka i Odkrycia;Chemia i Fizyka;trudne;Jaka jest temperatura wrzenia wody w skali Celsjusza (przy ciśnieniu normalnym)?;100 stopni;0 stopni;212 stopni;373 stopnie
Nauka i Odkrycia;Chemia i Fizyka;trudne;Kto odkrył polon i rad?;Maria Skłodowska-Curie;Albert Einstein;Ernest Rutherford;Dmitrij Mendelejew
Nauka i Odkrycia;Chemia i Fizyka;trudne;Kto sformułował prawo powszechnego ciążenia?;Isaac Newton;Albert Einstein;Niels Bohr;Galileusz
Nauka i Odkrycia;Chemia i Fizyka;łatwe;Jaki jest symbol chemiczny wody?;H2O;CO2;O2;NaCl
Nauka i Odkrycia;Chemia i Fizyka;łatwe;Który gaz jest niezbędny do procesu oddychania u ludzi?;Tlen;Azot;Wodór;Dwutlenek węgla
Nauka i Odkrycia;Fizyka w Codzienności;trudne;Jak nazywa się zjawisko polegające na unoszeniu się cieczy w wąskiej rurce powyżej poziomu cieczy w zbiorniku?;Kapilarność;Osmoza;Dyfuzja;Efekt Bernoulliego
Nauka i Odkrycia;Fizyka w Codzienności;trudne;Jaka fizyczna wielkość (oznaczana literą n) określa stosunek prędkości światła w próżni do prędkości fazowej światła w danym, badanym ośrodku?;Współczynnik załamania światła;Zdolność skupiająca soczewki;Kąt graniczny;Albedo
Nauka i Odkrycia;Fizyka w Codzienności;trudne;Jaki niezwykle twardy minerał i doskonały przewodnik ciepła, będący po prostu krystaliczną odmianą węgla, poddaje się szlifowaniu do postaci brylantów?;Diament;Grafit;Fuleren;Grafen
Nauka i Odkrycia;Fizyka w Codzienności;trudne;W jakich jednostkach fizycy i elektrycy wyrażają napięcie prądu elektrycznego w gniazdku?;Woltach;Amperach;Watach;Omach
Nauka i Odkrycia;Fizyka w Codzienności;trudne;Zgodnie z którą zasadą termodynamiki entropia całkowita układu izolowanego nigdy nie maleje, co rzutuje bezpośrednio na tzw. strzałkę czasu we wszechświecie?;Z drugą zasadą termodynamiki;Z pierwszą zasadą termodynamiki;Z zerową zasadą termodynamiki;Z trzecią zasadą termodynamiki
Nauka i Odkrycia;Fizyka w Codzienności;trudne;Zjawisko uginania się fali świetlnej na krawędziach przeszkód to w fizyce:;Dyfrakcja;Refrakcja;Interferencja;Dyspersja
Nauka i Odkrycia;Fizyka w Codzienności;łatwe;Co powstaje w procesie mocnego, fizycznego pocierania o siebie własnych dłoni podczas mrozu?;Ciepło (wynikające z tarcia);Silne pole magnetyczne;Próżnia;Energia jądrowa
Nauka i Odkrycia;Fizyka w Codzienności;łatwe;Czego jednostką fizyczną w akustyce, oznaczaną powszechnie na sprzęcie znakiem dB, jest decybel?;Poziomu głośności dźwięku;Ciśnienia atmosferycznego;Natężenia światła;Wysokości fal morskich
Nauka i Odkrycia;Fizyka w Codzienności;łatwe;Jaka niewidzialna, powszechna i niezwykle użyteczna siła sprawia, że rzucone jabłko spada na ziemię?;Grawitacja;Tarcie;Bezwładność;Elektromagnetyzm
Nauka i Odkrycia;Fizyka w Codzienności;łatwe;Jaka siła sprawia, że przedmioty spadają na ziemię, a nie unoszą się w powietrzu?;Grawitacja;Tarcie;Magnetyzm;Siła odśrodkowa
Nauka i Odkrycia;Fizyka w Codzienności;łatwe;Jaką wadę wzroku skutecznie koryguje na nosie soczewka nosząca fizyczną nazwę 'skupiająca'?;Dalekowzroczność;Krótkowzroczność;Astygmatyzm;Jaskrę
Nauka i Odkrycia;Fizyka w Codzienności;łatwe;W jakich popularnych i domowych jednostkach pomiarowych wyraża się ogólne napięcie w gniazdkach?;W woltach;W watach;W amperach;W omach
Nauka i Odkrycia;Geologia i Wulkany;bardzo trudne;Jak nazywa się proces przemieszczania się kontynentów na powierzchni Ziemi?;Dryft kontynentalny;Erozja;Sedymentacja;Subdukcja
Nauka i Odkrycia;Geologia i Wulkany;bardzo trudne;Która warstwa Ziemi znajduje się bezpośrednio pod skorupą ziemską?;Płaszcz Ziemi;Jądro zewnętrzne;Jądro wewnętrzne;Litosfera
Nauka i Odkrycia;Geologia i Wulkany;trudne;Czym jest stalaktyt?;Naciekiem skalnym zwisającym ze stropu jaskini;Naciekiem rosnącym z dna jaskini;Rodzajem wulkanu;Skałą osadową
Nauka i Odkrycia;Geologia i Wulkany;trudne;Jak nazywa się skala służąca do określania magnitudy (siły) trzęsień ziemi?;Skala Richtera;Skala Mohsa;Skala Beauforta;Skala Celsjusza
Nauka i Odkrycia;Geologia i Wulkany;łatwe;Jaki jest najwyższy czynny wulkan w Europie, leżący na Sycylii?;Etna;Wezuwiusz;Stromboli;Hekla
Nauka i Odkrycia;Informatyka i AI;bardzo trudne;Co to jest blockchain?;Zdecentralizowana baza danych w formie łańcucha bloków;Rodzaj wirusa;Karta graficzna;Szybki internet
Nauka i Odkrycia;Informatyka i AI;bardzo trudne;Jak nazywa się język programowania powszechnie stosowany w analizie danych i AI?;Python;HTML;CSS;C++
Nauka i Odkrycia;Informatyka i AI;bardzo trudne;Jak nazywa się test sprawdzający, czy maszyna potrafi myśleć jak człowiek?;Test Turinga;Test Voight-Kampffa;Test Rorschacha;Test IQ
Nauka i Odkrycia;Informatyka i AI;bardzo trudne;W którym roku powstała sieć World Wide Web (WWW)?;1989;1970;2000;1995
Nauka i Odkrycia;Informatyka i AI;trudne;Co oznacza skrót HTTP w adresach stron internetowych?;Hypertext Transfer Protocol;High Technology Transfer;Home Text Tool;Hyperlink Time Protocol
Nauka i Odkrycia;Informatyka i AI;trudne;Jak nazywa się podstawowa jednostka informacji w informatyce?;Bit;Bajt;Gigabajt;Hertz
Nauka i Odkrycia;Informatyka i AI;trudne;Kto jest uważany za twórcę systemu operacyjnego Linux?;Linus Torvalds;Bill Gates;Steve Jobs;Mark Zuckerberg
Nauka i Odkrycia;Informatyka i AI;trudne;Kto założył firmę Microsoft?;Bill Gates i Paul Allen;Steve Jobs;Mark Zuckerberg;Jeff Bezos
Nauka i Odkrycia;Informatyka i AI;łatwe;Co oznacza skrót AI?;Sztuczna Inteligencja;Automatyczna Informacja;Analiza Internetu;Aplikacja Inteligentna
Nauka i Odkrycia;Informatyka i AI;łatwe;Jak nazywa się najpopularniejsza wyszukiwarka internetowa na świecie?;Google;Bing;Yahoo;DuckDuckGo
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;Jak nazywały się dwa pierwiastki chemiczne odkryte przez Marię Skłodowską-Curie?;Polon i rad;Uran i pluton;Hel i neon;Złoto i srebro
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;Jakie dwa nowe pierwiastki promieniotwórcze odkryła Maria Skłodowska-Curie?;Polon i rad;Uran i pluton;Hel i neon;Frank i gal
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;Na jakim paryskim uniwersytecie Maria Skłodowska-Curie była pierwszą kobietą-profesorem?;Na Sorbonie;W Collège de France;W École Polytechnique;W Instytucie Pasteura
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;Romans z jakim zdolnym fizykiem (byłym doktorantem Piotra Curie) wywołał gigantyczny i bolesny skandal wokół Marii na krótko przed wręczeniem jej drugiego Nobla?;Z Paulem Langevinem;Z Ernestem Rutherfordem;Z Henrim Becquerelem;Z Jeanem Perrinem
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;W jakiej dziedzinie nauki Maria Skłodowska-Curie zdobyła swoją drugą, samodzielną Nagrodę Nobla w 1911 roku?;Z chemii;Z fizyki;Z medycyny;Z literatury
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;W jakim niezwykle prestiżowym francuskim instytucie edukacyjnym i badawczym (jako pierwsza kobieta w historii) Maria objęła oficjalnie katedrę profesorską?;Na Sorbonie;W Collège de France;W École normale supérieure;W Instytucie Pasteura
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;W którym roku Maria Skłodowska-Curie otrzymała drugą Nagrodę Nobla — tym razem z chemii?;1911;1903;1921;1934
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;Z jakiego bardzo ciężkiego, czarnego i promieniotwórczego minerału, pozyskiwanego z czeskiego Jachymowa, małżonkowie Curie mozolnie wyizolowali nowy pierwiastek - rad?;Z blendy smolistej (uraninitu);Z chalkopirytu;Z galeny;Z pirytu
Nauka i Odkrycia;Maria Skłodowska-Curie;trudne;Z jakiego minerału Maria i Piotr Curie wyizolowali rad?;Z blendy smolistej;Z boksytu;Z pirytu;Z hematytu
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;Jak nazywał się mąż Marii, z którym wspólnie prowadziła badania nad promieniotwórczością?;Piotr Curie;Henri Becquerel;Albert Einstein;Ernest Rutherford
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;Jakie dwa niebezpieczne, świecące pierwiastki odkryła polska noblistka Maria Skłodowska-Curie?;Polon i rad;Uran i pluton;Cez i rubid;Tytan i rad
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;Na cześć jakiego kraju noblistka dumnie nadała nazwę pierwszemu ze swoich wielkich odkryć?;Na cześć Polski;Na cześć Francji;Na cześć Rosji;Na cześć Grecji
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;W jakiej dziedzinie nauki Maria Skłodowska-Curie otrzymała swoją pierwszą Nagrodę Nobla?;W fizyce;W chemii;W medycynie;Pokojową
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;Z jakim naukowcem Maria Skłodowska-Curie dzieliła swoją pierwszą Nagrodę Nobla i życie prywatne?;Z Piotrem Curie;Z Albertem Einsteinem;Z Ludwikiem Pasteurem;Z Antoine Becquerelem
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;Z jakim prestiżowym, paryskim uniwersytetem Skłodowska związała całą swą naukową karierę?;Z Sorboną;Z Oxfordem;Z Cambridge;Z Harvardem
Nauka i Odkrycia;Maria Skłodowska-Curie;łatwe;Z jakim zdolnym francuskim fizykiem wzięła ślub, by wspólnie w biedzie prowadzić badania?;Z Piotrem Curie;Z Antoine'em Becquerelem;Z Ludwikiem Pasteurem;Z Albertem Einsteinem
Nauka i Odkrycia;Matematyka i Logika;trudne;Ile stopni wynosi suma kątów wewnętrznych pięciokąta foremnego?;540°;360°;720°;450°
Nauka i Odkrycia;Matematyka i Logika;trudne;Jak nazywa się twierdzenie: w trójkącie prostokątnym suma kwadratów przyprostokątnych równa się kwadratowi przeciwprostokątnej?;Twierdzenie Pitagorasa;Twierdzenie Talesa;Twierdzenie Eulera;Twierdzenie Fermata
Nauka i Odkrycia;Matematyka i Logika;trudne;Jak w klasycznej geometrii płaskiej określa się prostą lub odcinek, który łączy dany wierzchołek trójkąta dokładnie ze środkiem jego przeciwległego boku?;Środkowa;Dwusieczna;Symetralna;Wysokość
Nauka i Odkrycia;Matematyka i Logika;trudne;Jaki genialny dział wyższej matematyki, niezależnie opracowany m.in. przez Izaaka Newtona i Gottfrieda Leibniza, pozwala na precyzyjne badanie zmian zmiennych (pochodne i całki)?;Rachunek różniczkowy i całkowy;Topologia;Geometria analityczna;Algebra liniowa
Nauka i Odkrycia;Matematyka i Logika;trudne;Jaką słynną stałą matematyczną określa się w przybliżeniu jako 3,14?;Liczbę Pi;Liczbę Eulera;Złoty podział;Pierwiastek z dwóch
Nauka i Odkrycia;Matematyka i Logika;trudne;Kto w 1931 roku wstrząsnął posadami królowej nauk, publikując epokowe dowody, powszechnie zwane dwoma twierdzeniami o niekompletności matematyki?;Kurt Gödel;David Hilbert;Alan Turing;Bertrand Russell
Nauka i Odkrycia;Matematyka i Logika;łatwe;Ile dokładnie wynosi suma kątów w każdym płaskim i zwykłym, nieodkształconym trójkącie matematycznym?;180 stopni;90 stopni;360 stopni;100 stopni
Nauka i Odkrycia;Matematyka i Logika;łatwe;Ile wynosi wynik mnożenia jakiejkolwiek liczby przez zero?;Zero;Ta sama liczba;Jeden;Nieskończoność
Nauka i Odkrycia;Matematyka i Logika;łatwe;Jak fachowo i poprawnie nazywa się wynik dodawania do siebie dokładnie dwóch lub więcej składników?;Suma;Różnica;Iloczyn;Iloraz
Nauka i Odkrycia;Matematyka i Logika;łatwe;Jak w potocznej nauce nazywamy tę nieskończoną stałą wyrażającą stosunek obwodu koła do średnicy?;Liczbą Pi;Złotym podziałem;Stałą Plancka;Złotą proporcją
Nauka i Odkrycia;Matematyka i Logika;łatwe;Jakiego powszechnego symbolu używa się, aby pokazać jedną setną części całości (ułamek o mianowniku 100)?;% (Procent);‰ (Promil);∞ (Nieskończoność);∑ (Suma)
Nauka i Odkrycia;Matematyka i Logika;łatwe;Według klasycznego twierdzenia Pitagorasa: kwadrat przeciwprostokątnej jest równy sumie kwadratów...;Przyprostokątnych;Przekątnych rąbu;Siecznych koła;Promieni kuli
Nauka i Odkrycia;Medycyna i Zdrowie;trudne;Jak nazywa się ważny hormon steroidowy, produkowany przez korę nadnerczy, który powszechnie zyskał miano "hormonu stresu", gdyż jego wysoki poziom utrzymuje nas w gotowości?;Kortyzol;Adrenalina;Noradrenalina;Oksytocyna
Nauka i Odkrycia;Medycyna i Zdrowie;trudne;Jak określa się grupę chorób, w których układ odpornościowy atakuje własne tkanki organizmu?;Choroby autoimmunologiczne;Alergie;Choroby zakaźne;Anafilaksja
Nauka i Odkrycia;Medycyna i Zdrowie;trudne;Jaki wybitny lekarz odkrył w 1928 roku pierwszy antybiotyk - penicylinę?;Alexander Fleming;Robert Koch;Ludwik Pasteur;Edward Jenner
Nauka i Odkrycia;Medycyna i Zdrowie;trudne;Jaki węgierski lekarz ("wybawca matek") zapoczątkował w XIX wieku antyseptykę, drastycznie ograniczając śmiertelność kobiet na gorączkę połogową poprzez rygorystyczne mycie rąk chlorowaną wodą?;Ignaz Semmelweis;Louis Pasteur;Joseph Lister;Robert Koch
Nauka i Odkrycia;Medycyna i Zdrowie;trudne;Kto jako jedyna kobieta zrewolucjonizował zrozumienie kodu życia, wykonując idealne zdjęcia rentgenowskie DNA (Fotografia 51), na bazie których opisano podwójną helisę?;Rosalind Franklin;Marie Skłodowska-Curie;Barbara McClintock;Lise Meitner
Nauka i Odkrycia;Medycyna i Zdrowie;trudne;Niedobór jakiej witaminy w organizmie był dawniej główną przyczyną powstawania groźnej choroby marynarzy - szkorbutu?;Witaminy C;Witaminy D;Witaminy B12;Witaminy A
Nauka i Odkrycia;Medycyna i Zdrowie;łatwe;Jak prawidłowo nazywa się ten specjalny, żółtawy płyn tkankowy, silnie związany z naszą odpornością?;Limfa (Chłonka);Osocze krwi;Żółć;Ślina
Nauka i Odkrycia;Medycyna i Zdrowie;łatwe;Jaki jest niezwykle popularny lek przeciwgorączkowy, będący pochodną kwasu salicylowego?;Aspiryna;Paracetamol;Ibuprofen;Witamina C
Nauka i Odkrycia;Medycyna i Zdrowie;łatwe;Kto z dumą dokonał wielkiego i przełomowego dla ludzkości odkrycia działania penicyliny?;Alexander Fleming;Robert Koch;Ludwik Pasteur;Ignaz Semmelweis
Nauka i Odkrycia;Medycyna i Zdrowie;łatwe;Kto, w charakterystycznych okolicznościach, jako pierwszy w Polsce z powodzeniem przeszczepił serce?;Zbigniew Religa;Witold Foka;Christian Barnard;Ludwik Rydygier
Nauka i Odkrycia;Medycyna i Zdrowie;łatwe;Przed zakażeniem jaką bardzo groźną chorobą ratowała popularna i wczesna szczepionka Pasteura?;Przed wścieklizną;Przed dżumą;Przed malarią;Przed ospą wietrzną
Nauka i Odkrycia;Medycyna i Zdrowie;łatwe;Z jakiego specjalnego, szkodliwego w nadmiarze sprzętu diagności korzystają, by prześwietlić kości?;Z aparatu RTG;Z ultrasonografu (USG);Z rezonansu (MRI);Z defibrylatora
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;Jak nazywa się teoria, według której to Słońce znajduje się w centrum układu planetarnego?;Heliocentryzm;Geocentryzm;Antropocentryzm;Egzocentryzm
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;Jak po łacinie nazywał się płaski, precyzyjnie wypoziomowany przez Kopernika we Fromborku podest bez dachu, służący jako instrument astronomiczny i taras obserwacyjny?;Pavimentum;Planetarium;Observatorium;Astrolabium
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;Jaki łaciński tytuł nosiło rewolucyjne dzieło życia Mikołaja Kopernika, opublikowane w 1543 r.?;De revolutionibus orbium coelestium;Almagest;Dialogo sopra i due massimi sistemi;Principia Mathematica
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;Jakie wykształcenie, poza astronomią, posiadał Kopernik (studiował to m.in. we Włoszech)?;Prawo kanoniczne i medycynę;Architekturę;Teologię;Muzykologię
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;Kto czuwał nad historycznym procesem drukowania "O obrotach sfer niebieskich" w 1543 r., potajemnie dodając anonimową, zapobiegawczą przedmowę, że teoria to tylko hipoteza matematyczna?;Andreas Osiander;Georg Joachim Retyk;Tycho Brahe;Johannes Kepler
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;W jakiej katedrze spoczywają szczątki Mikołaja Kopernika?;We Fromborku;Na Wawelu;W Warszawie;W Toruniu
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;W jakim polskim mieście urodził się w 1473 roku słynny astronom Mikołaj Kopernik?;Toruń;Kraków;Frombork;Gdańsk
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;W którym roku Mikołaj Kopernik opublikował swoje przełomowe dzieło 'De revolutionibus orbium coelestium'?;1543;1512;1573;1609
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;trudne;Z jaką historyczną i ufortyfikowaną miejscowością na Warmii Kopernik związał ogromną część dorosłego życia, prowadząc tam obserwacje i pełniąc m.in. urząd kanonika?;Z Fromborkiem;Z Olsztynem;Z Malborkiem;Z Toruniem
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Jak nazywa się dzieło Mikołaja Kopernika, w którym opisał teorię heliocentryczną?;O obrotach sfer niebieskich;Dialog o dwóch systemach świata;O naturze wszechświata;Harmonia świata
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Jak zatytułowano jego wiekopomne, epokowe dzieło, wydrukowane niedługo przed jego śmiercią?;O obrotach sfer niebieskich;O budowie wszechświata;Matematyczne zasady;Kosmos i planety
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Jakie ciało niebieskie znajduje się w ścisłym centrum teorii heliocentrycznej Mikołaja Kopernika?;Słońce;Ziemia;Księżyc;Jowisz
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Jaką niespodziewaną i trudną profesją, obok samej astronomii, zajmował się zawodowo Kopernik?;Był lekarzem i ekonomistą;Był królewskim kucharzem;Był płatnerzem;Był inkwizytorem
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Które kujawsko-pomorskie miasto znane z pierników szczyci się tym, że urodził się tam Kopernik?;Toruń;Bydgoszcz;Grudziądz;Włocławek
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Opracowanie jakiej odważnej i przewrotowej teorii przypisuje się Mikołajowi Kopernikowi?;Teorii heliocentrycznej;Teorii geocentrycznej;Teorii względności;Teorii strun
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;W jakiej polskiej miejscowości Kopernik prowadził latami żmudne obserwacje na swojej wieży?;We Fromborku;W Toruniu;W Krakowie;W Malborku
Nauka i Odkrycia;Mikołaj Kopernik i Kosmos;łatwe;Z jakim polskim miastem Kopernik jest najbardziej kojarzony jako miejscem urodzenia?;Z Toruniem;Z Krakowem;Z Fromborkiem;Z Olsztynem
Nauka i Odkrycia;Polscy Wynalazcy;trudne;Jaki polski inżynier był wynalazcą wycieraczek samochodowych, bez których dziś trudno wyobrazić sobie jazdę?;Józef Hofmann;Jan Czochralski;Stefan Drzewiecki;Kazimierz Prószyński
Nauka i Odkrycia;Polscy Wynalazcy;trudne;Jaki polski inżynier łączności opracował w czasie II wojny światowej kultową już, poręczną wojskową radiostację dla Amerykanów, będącą w istocie pierwszym, tak masowym "walkie-talkie"?;Henryk Magnuski;Józef Kosacki;Stefan Drzewiecki;Mieczysław Bekker
