Rozrywka i Popkultura;Gry Planszowe i Karciane;trudne;Jak nazywa się jedna z najstarszych i najbardziej skomplikowanych gier strategicznych świata, pochodząca z Chin, w której gracze otaczają terytoria czarnymi i białymi kamieniami?;Go;Mahjong;Shogi;Tryktrak
Rozrywka i Popkultura;Gry Planszowe i Karciane;trudne;W jakiej popularnej grze karcianej typu "deck-building" (budowanie talii) gracze wcielają się w rolę monarchów powiększających swoje królestwo o posiadłości i wioski?;Dominion;Splendor;7 Cudów Świata;Dixit
Rozrywka i Popkultura;Gry Planszowe i Karciane;trudne;W jakiej popularnej grze planszowej gracze wcielają się w kolonizatorów i budują osady za surowce takie jak owce czy drewno?;Catan (Osadnicy z Catanu);Carcassonne;Wsiąść do Pociągu;Ryzyko
Rozrywka i Popkultura;Gry Planszowe i Karciane;trudne;W jakiej słownej grze planszowej losuje się płytki z literami, z których należy układać punktowane słowa na planszy?;Scrabble;Rummikub;Taboo;Dixit
Rozrywka i Popkultura;Gry Planszowe i Karciane;trudne;W którym roku po raz pierwszy wydano grę planszową 'Osadnicy z Catanu' (Die Siedler von Catan) autorstwa Klausa Teubera?;1995;1990;2000;1998
Rozrywka i Popkultura;Gry Planszowe i Karciane;łatwe;Jak nazywa się wiekowa, mistrzowska i wysoce strategiczna gra na 64 polach, której celem jest zaatakowanie i finalne danie mata królowi przeciwnika?;Szachy;Warcaby;Tryktrak (Backgammon);Go
Rozrywka i Popkultura;Gry Planszowe i Karciane;łatwe;Jaka światowa gra intelektualna polega na losowaniu kafelków z różnymi literami i układaniu z nich na krzyż na tarczy punktowanych, istniejących słów?;Scrabble;Rummikub;Taboo;Kalambury
Rozrywka i Popkultura;Gry Planszowe i Karciane;łatwe;Jakie głośne słowo musi bezwzględnie wykrzyczeć gracz, by nie otrzymać kary, w momencie, gdy zrzuca na kupkę przedostatnią kartę i zostaje mu w ręce tylko jedna?;UNO!;Makao!;Bingo!;Pas!
Rozrywka i Popkultura;Gry Planszowe i Karciane;łatwe;Kim jest w świecie gier fabularnych (RPG) tzw. Mistrz Gry (Dungeon Master) prowadzący sesję dla reszty graczy?;Narratorem kierującym fabułą i otoczeniem;Najsilniejszym wojownikiem w drużynie;Graczem z największą pulą pieniędzy (bankierem);Twórcą fizycznej planszy przed rozpoczęciem
Rozrywka i Popkultura;Gry Planszowe i Karciane;łatwe;W jakiej bezwzględnie najpopularniejszej grze planszowej na świecie kupuje się ulice i miasta, buduje domy oraz wymusza gigantyczne czynsze na hotelach?;W Monopoly (lub Eurobiznes);W Catan;W Scrabble;W Carcassonne
Rozrywka i Popkultura;Gry Planszowe i Karciane;łatwe;W jakiej kultowej grze planszowej gracze kupują nieruchomości i stawiają na nich domy oraz hotele?;Monopoly;Scrabble;Chińczyk;Szachy
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;trudne;Jak brzmi pełne, oficjalne imię i nazwisko wokalistki znanej scenicznie jako Shakira?;Shakira Isabel Mebarak Ripoll;María Isabel Díaz Gutiérrez;Shakira Giovanna Figueiredo Lima;Rosalía Vila Tobella
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;trudne;Jak nazywa się południowokoreański boysband, który globalnie spopularyzował k-pop m.in. hitem "Dynamite"?;BTS;EXO;Blackpink;Stray Kids
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;trudne;Jaka wokalistka popowa stała się symbolem początku lat 2000. dzięki hitowi "...Baby One More Time" i burzliwej karierze pod okiem ojca?;Britney Spears;Christina Aguilera;Pink;Beyoncé
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;trudne;Która gwiazda pobiła liczne rekordy popularności albumami takimi jak "1989" czy "Midnights" i zorganizowała trasę Eras Tour?;Taylor Swift;Ariana Grande;Dua Lipa;Selena Gomez
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;trudne;Pod jakim pseudonimem artystycznym występuje Stefani Joanne Angelina Germanotta, znana z ekstrawaganckich strojów i potężnego głosu?;Lady Gaga;Madonna;Katy Perry;Sia
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;trudne;Z jakiego wyspiarskiego kraju na Karaibach pochodzi Rihanna, autorka takich hitów jak "Umbrella" czy "Diamonds"?;Z Barbadosu;Z Jamajki;Z Bahamów;Z Trynidadu i Tobago
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;łatwe;Jak brzmi sceniczny i modny, arystokratyczny pseudonim Stefani Germanotty, autorki przebojów muzycznych z list takich jak 'Poker Face' czy też 'Bad Romance'?;Lady Gaga;Katy Perry;Rihanna;Dua Lipa
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;łatwe;Jak nazywał się absolutnie legendarny kwartet z Liverpoolu (w składzie m.in. John, Paul), który na stałe ukształtował wielką muzykę pop lat 60. na zawsze?;The Beatles;The Rolling Stones;Queen;ABBA
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;łatwe;Jaka znana wokalistka popowa od lat nosi nieformalny tytuł "Królowej Popu" i nagrała hit "Like a Virgin"?;Madonna;Britney Spears;Lady Gaga;Katy Perry
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;łatwe;Jaka światowej i ogromnej klasy wokalistka znana powszechnie m.in z hitów 'Like a Virgin', od dziesięcioleci dumnie i zasłużenie nazywana jest Królową Popu?;Madonna;Whitney Houston;Britney Spears;Cher
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;łatwe;Kto obecnie jest najbogatszą amerykańską piosenkarką i gwiazdą z armią fanów (Swifties), bijącą gigantyczne rekordy frekwencji na niesamowitej trasie Eras Tour?;Taylor Swift;Beyoncé;Ariana Grande;Billie Eilish
Rozrywka i Popkultura;Gwiazdy Muzyki Pop;łatwe;Którego genialnego artystę, odpowiedzialnego za taneczny i innowacyjny album 'Thriller' oraz księżycowy spacer, określa się wielkim, zmarłym Królem Popu?;Michaela Jacksona;Elvisa Presleya;Prince'a;Freddiego Mercury'ego
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Jak ma na imię postać znana jako Baby Yoda w serialu "The Mandalorian"?;Grogu;Dooku;Gonk;Moff
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Jak nazywa się gatunek (rasa), do której należał mistrz Yoda oraz mały Grogu (Baby Yoda) w serialu "The Mandalorian"?;Rasa ta nie posiada oficjalnej nazwy;Lannik;Trandoshan;Pau'an
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Jak nazywa się planeta, na której wychował się Luke Skywalker?;Tatooine;Hoth;Endor;Coruscant
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Jak nazywał się pilot i przemytnik, który wygrał statek "Sokół Millennium" od Lando Calrissiana w grze w sabaka?;Han Solo;Poe Dameron;Cassian Andor;Wedge Antilles
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Jaka zmarła tragicznie aktorka wcielała się od 1977 roku w kultową rolę księżniczki Lei Organy?;Carrie Fisher;Natalie Portman;Daisy Ridley;Mark Hamill
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Jakiego unikalnego, zielonego koloru miecza świetlnego używał stary mistrz Jedi, Yoda?;Zielonego;Niebieskiego;Czerwonego;Fioletowego
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Kto jest autorem muzyki do sagi Gwiezdne Wojny?;John Williams;Hans Zimmer;Ennio Morricone;Howard Shore
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;Na której bagnistej planecie mistrz Yoda ukrywał się przez lata i szkolił Luke'a Skywalkera w filmie 'Imperium kontratakuje'?;Dagobah;Hoth;Endor;Mustafar
Rozrywka i Popkultura;Gwiezdne Wojny;trudne;W jakiej gwiezdnej bitwie rebelianci zdołali zniszczyć drugą Gwiazdę Śmierci, co doprowadziło do ostatecznego upadku Imperatora Palpatine'a?;Bitwa o Endor;Bitwa o Hoth;Bitwa o Yavin;Bitwa o Scarif
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Czym w świecie Jedi jest słynny na cały wszechświat miecz, potrafiący przeciąć niemal wszystko, posiadający różne kolory klingi?;Mieczem świetlnym;Mieczem laserowym;Ostrzem plazmowym;Złotym Excaliburem
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Jak miał na imię niski, mądry, bardzo stary i zielony Mistrz Jedi, słynący z bardzo specyficznego, przestawnego szyku zdań?;Yoda;Obi-Wan Kenobi;Qui-Gon Jinn;Mace Windu
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Jak nazywa się młody rycerz Jedi, syn Anakina Skywalkera?;Luke Skywalker;Han Solo;Obi-Wan Kenobi;Yoda
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Jak nazywa się statek kosmiczny pilotowany przez Hana Solo?;Sokół Millennium;Gwiazda Śmierci;X-Wing;Tie Fighter
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Jak nazywał się legendarny i bardzo zwinny statek kosmiczny pilotowany sprawnie przez Hana Solo oraz Chewbaccę?;Sokół Millennium;Niszczyciel Gwiazd;X-Wing;Gwiazda Śmierci
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Jakie kultowe, ciężko oddychające w masce i ubrane na czarno nazwisko nosił Anakin Skywalker po przejściu na Ciemną Stronę Mocy?;Darth Vader;Imperator Palpatine;Kylo Ren;Hrabia Dooku
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Kto jest mrocznym, charakterystycznie oddychającym Lordem Sithów w oryginalnej trylogii "Gwiezdnych Wojen"?;Darth Vader;Imperator Palpatine;Kylo Ren;Darth Maul
Rozrywka i Popkultura;Gwiezdne Wojny;łatwe;Kto oryginalnie stworzył, wyreżyserował i zapoczątkował całą gigantyczną franczyzę filmową 'Gwiezdnych Wojen' w 1977 roku?;George Lucas;Steven Spielberg;James Cameron;J.J. Abrams
Rozrywka i Popkultura;Klasyka Kina;trudne;Jak ma na nazwisko potężna nowojorska rodzina mafijna, o której opowiada seria filmów "Ojciec chrzestny"?;Corleone;Soprano;Montana;Capone
Rozrywka i Popkultura;Klasyka Kina;trudne;Jaki film z 1942 roku z Humphreyem Bogartem i Ingrid Bergman kończy się legendarnym zdaniem: "Louis, myślę, że to początek pięknej przyjaźni"?;Casablanca;Przeminęło z wiatrem;Sokół maltański;Obywatel Kane
Rozrywka i Popkultura;Klasyka Kina;trudne;Kto wyreżyserował w 1960 roku rewolucyjny dreszczowiec "Psychoza", zawierający jedną z najsłynniejszych scen morderstwa pod prysznicem?;Alfred Hitchcock;Orson Welles;Stanley Kubrick;Billy Wilder
Rozrywka i Popkultura;Klasyka Kina;trudne;Który rewolucyjny film z 1941 r. opowiada o magnacie prasowym i tajemniczym, wypowiedzianym przed śmiercią słowie "Różyczka"?;Obywatel Kane;Casablanca;Przeminęło z wiatrem;Dwunastu gniewnych ludzi
Rozrywka i Popkultura;Klasyka Kina;trudne;W jakim europejskim państwie nakręcono większość scen do westernu "Dobry, zły i brzydki", udających amerykańskie pogranicze?;W Hiszpanii;Włoszech;W Grecji;W Jugosławii
Rozrywka i Popkultura;Klasyka Kina;trudne;W którym roku miała miejsce premiera filmu 'Obywatel Kane' w reżyserii Orsona Wellesa, uznawanego przez krytyków za jedno z największych arcydzieł kina?;1941;1935;1948;1952
Rozrywka i Popkultura;Klasyka Kina;łatwe;Jakie wielkie, zakochane w sobie podczas rejsu postacie zagrali Leonardo DiCaprio i Kate Winslet w gigantycznym hicie 'Titanic'?;Jacka i Rose;Romea i Julię;Boba i Alice;Sama i Molly
Rozrywka i Popkultura;Klasyka Kina;łatwe;Który aktor wcielił się w hakera Neo (Wybrańca), unikającego kultowo kul na dachu w hicie sci-fi 'Matrix'?;Keanu Reeves;Tom Cruise;Brad Pitt;Will Smith
Rozrywka i Popkultura;Klasyka Kina;łatwe;W jakim filmie główny bohater grany przez Toma Hanksa powtarza, że "życie jest jak pudełko czekoladek"?;Forrest Gump;Zielona mila;Szeregowiec Ryan;Cast Away
Rozrywka i Popkultura;Klasyka Kina;łatwe;W jakim legendarnym filmie mafijnym Marlon Brando wcielił się w niezapomnianą rolę Don Vito Corleone?;W Ojcu Chrzestnym;W Chłopcach z ferajny;W Człowieku z blizną;W Kasynie
Rozrywka i Popkultura;Klasyka Kina;łatwe;Z jakiego wzruszającego filmu z Tomem Hanksem pochodzi słynny cytat: 'Życie jest jak pudełko czekoladek'?;Z Forresta Gumpa;Z Zielonej Mili;Z Cast Away: Poza światem;Z Szeregowca Ryana
Rozrywka i Popkultura;Klasyka Kina;łatwe;Z jakim wymarłym zagrożeniem mierzyli się bohaterowie kultowego hitu w reżyserii Stevena Spielberga z 1993 roku na Isla Nublar?;Z genetycznie sklonowanymi dinozaurami (Park Jurajski);Z atakiem kosmitów;Z rekinem ludojadem;Ze zbuntowanymi robotami
Rozrywka i Popkultura;Komiksy Marvela;trudne;Jak brzmi pełne, kanoniczne imię i nazwisko alter ego Wolverine'a w komiksach Marvela?;James 'Logan' Howlett;Victor Creed;Wade Wilson;Scott Summers
Rozrywka i Popkultura;Komiksy Marvela;trudne;Jak nazywa się arcywróg grupy X-Men, który posiada zdolność manipulowania wszelkimi metalami i polami magnetycznymi?;Magneto;Apocalypse;Sabretooth;Juggernaut
Rozrywka i Popkultura;Komiksy Marvela;trudne;Jakie prawdziwe nazwisko nosi miliarder i wynalazca ukrywający się pod zbroją Iron Mana?;Tony Stark;Bruce Banner;Steve Rogers;Reed Richards
Rozrywka i Popkultura;Komiksy Marvela;trudne;Z jakiego fikcyjnego, technologicznie zaawansowanego państwa w Afryce pochodzi Czarna Pantera?;Z Wakandy;Z Sokovii;Z Genoshy;Z Latverii
Rozrywka i Popkultura;Komiksy Marvela;trudne;Z jakiego niezwykle wytrzymałego i pochłaniającego drgania metalu wykonana jest tarcza Kapitana Ameryki?;Z vibranium;Z adamantium;Z kryptonitu;Z uru
Rozrywka i Popkultura;Komiksy Marvela;trudne;Z jakiej wymarłej rasy pochodzi Thanos, "Szalony Tytan", który postanowił wymazać połowę życia we wszechświecie?;Z rasy Eternalów (Przedwiecznych);Z rasy Deviantów;Z rasy Kree;Z rasy Skrulli
Rozrywka i Popkultura;Komiksy Marvela;łatwe;Jak zwała się drużyna najpotężniejszych bohaterów Ziemi, zrzeszająca m.in. Iron Mana, Hulka, Thora oraz Kapitana Amerykę?;Avengers (Mściciele);X-Men;Fantastyczna Czwórka;Strażnicy Galaktyki
Rozrywka i Popkultura;Komiksy Marvela;łatwe;Jaki superbohater ukrywa się pod cywilnym nazwiskiem Peter Parker po ukąszeniu przez radioaktywnego pajęczaka?;Spider-Man;Iron Man;Kapitan Ameryka;Hulk
Rozrywka i Popkultura;Komiksy Marvela;łatwe;Jaki uśmiechnięty staruszek i genialny scenarzysta wymyślił większość głównych postaci Marvela i słynął z gościnnych ról (cameo) w filmach?;Stan Lee;Jack Kirby;Steve Ditko;Todd McFarlane
Rozrywka i Popkultura;Komiksy Marvela;łatwe;Który bystry nastolatek z Nowego Jorku zyskał pajęcze supermoce, gdy w laboratorium ugryzł go zmutowany pająk?;Peter Parker (Spider-Man);Tony Stark;Bruce Banner;Steve Rogers
Rozrywka i Popkultura;Komiksy Marvela;łatwe;Który znany, fioletowy i obsesyjny superzłoczyńca zapragnął zniszczyć połowę życia we wszechświecie przy użyciu Kamieni Nieskończoności?;Thanos;Ultron;Loki;Galactus
Rozrywka i Popkultura;Komiksy Marvela;łatwe;Z jakiego ukrytego i wysoce rozwiniętego technologicznie afrykańskiego państwa komiksowego pochodził bohaterski Czarna Pantera?;Z Wakandy;Z Genoshy;Z Asgardu;Z Latverii
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;trudne;Jak nazywa się sprytny królik z serii "Zwariowane Melodie", którego znakiem rozpoznawczym jest pytanie: "Co tam, doktorku?"?;Bugs;Roger;Oswald;Królik Wielkanocny
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;trudne;Jak nazywa się żółta, morska gąbka, która nosi kanciaste portki i pracuje w restauracji Pod Tłustym Krabem?;SpongeBob Kanciastoporty;Patryk Rozgwiazda;Skalmar Obłynos;Pan Krab
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;trudne;Jaki kolor skóry mają charakterystyczne małe stworki z wioski Papy Smerfa, które uciekają przed złym czarownikiem Gargamelem?;Niebieski;Zielony;Żółty;Fioletowy
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;trudne;Kto jest twórcą kultowej polskiej bajki "Bolek i Lolek", której inspiracją byli synowie autora?;Władysław Nehrebecki;Alfred Ledwig;Leszek Lorek;Marian Wantoła
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;trudne;W jakiej kultowej polskiej bajce głównymi bohaterami są dwaj chłopcy rysujący zaczarowanym ołówkiem?;Zaczarowany ołówek;Bolek i Lolek;Jacek i Agatka;Przygody kota Filemona
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;trudne;W którym roku wyemitowano po raz pierwszy serial animowany 'Flintstonowie' (The Flintstones) w amerykańskiej telewizji ABC?;1960;1955;1965;1970
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;łatwe;Jak nazywa się wiecznie głodny psi detektyw, który wraz z Kudłatym rozwiązuje straszne zagadki?;Scooby-Doo;Snoopy;Pluto;Reksio
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;łatwe;Jak nazywała się powszechnie lubiana animowana rodzina z epoki kamienia łupanego, gdzie w autach pracowano nogami i używano małych dinozaurów jako sprzętu AGD?;Flintstonowie;Jetsonowie;Simpsonowie;Rodzina Addamsów
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;łatwe;Jaki legendarny, bardzo burzliwy i kreskówkowy duet wiecznie goniących i lejących się patelniami zwierzaków (kota i myszy) wykreowali Hanna i Barbera?;Tom i Jerry;Struś Pędziwiatr i Kojot;Królik Bugs i Kaczor Daffy;Sylwester i Tweety
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;łatwe;Jaki strachliwy, brązowy i stale głodny potężny dog niemiecki, jeżdżący wehikułem tajemnic wraz z Kudłatym, na co dzień bał się duchów?;Scooby-Doo;Snoopy;Reksio;Goofy
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;łatwe;Jakie urocze, małe i jaskrawo niebieskie stworki z małymi białymi czapkami mieszkały w leśnych grzybach, uciekając w bajce przed starym czarodziejem Gargamelem?;Smerfy;Gumisie;Muminki;Minionki
Rozrywka i Popkultura;Kreskówki z Dzieciństwa;łatwe;W jakiej bajce Disneya, przy genialnej muzyce Eltona Johna i Hansa Zimmera, mały lewek Simba musiał dorosnąć po tragicznej śmierci swojego wspaniałego ojca Mufasy?;Król Lew;Tarzan;Księga Dżungli;Mulan
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;trudne;Jak nazywa się autorka głośnej serii "Zmierzch", opowiadającej o romansie nastolatki Belli Swan z wampirem Edwardem?;Stephenie Meyer;Cassandra Clare;Suzanne Collins;Veronica Roth
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;trudne;Jaka autorka stworzyła dystopijną serię "Igrzyska śmierci" z główną bohaterką Katniss Everdeen?;Suzanne Collins;Veronica Roth;Stephenie Meyer;J.K. Rowling
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;trudne;Jaki tytuł nosi debiutancka powieść Dana Browna, w której po raz pierwszy pojawia się postać profesora Roberta Langdona?;Anioły i demony;Kod da Vinci;Zaginiony symbol;Inferno
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;trudne;Kto jest autorem bestsellerowej, kontrowersyjnej powieści "Kod da Vinci", której bohaterem jest Robert Langdon?;Dan Brown;John Grisham;Stephen King;Stieg Larsson
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;trudne;Kto jest autorem mrocznego uniwersum "Wiedźmina", które zdobyło światową sławę dzięki grom i serialom?;Andrzej Sapkowski;Jacek Piekara;Jarosław Grzędowicz;Robert M. Wegner
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;trudne;W której powieści Dana Browna symbolog Robert Langdon pojawia się po raz pierwszy jako główny bohater?;Anioły i demony;Kod Leonarda da Vinci;Inferno;Zaginiony symbol
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;łatwe;Jaka brytyjska pisarka, nazywana Królową Kryminału, powołała do życia genialnego, belgijskiego detektywa Herkulesa Poirota?;Agatha Christie;Arthur Conan Doyle;Jane Austen;J.K. Rowling
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;łatwe;Jaki polski pisarz fantasy zyskał światową i potężną sławę jako ojciec kultowej sagi o przygodach Geralta z Rivii?;Andrzej Sapkowski;Stanisław Lem;Jacek Dukaj;Remigiusz Mróz
Rozrywka i Popkultura;Książki i Literatura Bestsellerowa;łatwe;Kto napisał piękną, filozoficzną powieść dla dzieci i dorosłych 'Mały Książę', w której chłopiec spotyka m.in. Lisa i Różę?;Antoine de Saint-Exupéry;Hans Christian Andersen;Astrid Lindgren;Lewis Carroll
