Kulinaria i Smaki;Desery i Wypieki;łatwe;Jaki flagowy, francuski maślany wypiek w kształcie półksiężyca spożywa się zwykle na śniadanie?;Croissant (Rogalik);Bagietka;Ekler;Makaronik
Kulinaria i Smaki;Desery i Wypieki;łatwe;Jaki popularny francuski deser to delikatne ciasteczka z mąki migdałowej przełożone kremem?;Makaroniki;Eklerki;Ptysie;Croissanty
Kulinaria i Smaki;Desery i Wypieki;łatwe;Jaki puszysty i uwielbiany deser powstaje poprzez dokładne upieczenie utartego sera twarogowego?;Sernik;Szarlotka;Pączek;Makowiec
Kulinaria i Smaki;Desery i Wypieki;łatwe;Jaki znany, czekoladowy deser o płynnym, gorącym środku i zapiekanej otoczce podaje się w formie ciastka?;Fondant czekoladowy (Lava Cake);Brownie;Tiramisu;Karpatka
Kulinaria i Smaki;Desery i Wypieki;łatwe;W jaki czwartek w Polsce tradycyjnie i bez umiaru obżeramy się słodkimi pączkami oraz faworkami?;W Tłusty Czwartek;W Mokry Czwartek;W Słodki Czwartek;W Wielki Czwartek
Kulinaria i Smaki;Desery i Wypieki;łatwe;Z jakiego państwa pochodzi słynny deser Tiramisu?;Z Włoch;Z Francji;Z Hiszpanii;Z Austrii
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Jak nazywa się gęsta zupa z owoców morza popularna w Nowej Anglii?;Clam chowder;Gumbo;Jambalaya;Chili
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Jak nazywa się kanapka z pastrami, kapustą kiszoną i serem szwajcarskim?;Reuben;Philly Cheesesteak;BLT;Club Sandwich
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Jak nazywa się pikantna wędzona kiełbasa, będąca kluczowym składnikiem dań kuchni cajun i kreolskiej w stanie Luizjana?;Andouille;Chorizo;Merguez;Pepperoni
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Jak nazywa się tradycyjna gęsta zupa ze świeżych małży, śmietany i ziemniaków, będąca klasycznym przysmakiem Nowej Anglii i stanu Massachusetts?;New England Clam Chowder;Manhattan Clam Chowder;Bisque z homara;Gumbo
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Jaka gęsta, pożywna zupa z małżami, ziemniakami i śmietaną jest słynnym, kulinarnym symbolem amerykańskiej Nowej Anglii?;Clam chowder;Gumbo;Jambalaya;Chili con carne
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Z jakiego amerykańskiego stanu pochodzi popularny, ostry sos Tabasco?;Luizjana;Teksas;Kalifornia;Floryda
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Z jakiego amerykańskiego stanu wywodzi się słynna, wielogodzinna metoda powolnego wędzenia mostka wołowego (tzw. brisket)?;Z Teksasu;Z Luizjany;Z Kalifornii;Z Nowego Jorku
Kulinaria i Smaki;Kuchnia Amerykańska;trudne;Z jakiego stanu wywodzi się kuchnia Cajun i potrawa Jambalaya?;Z Luizjany;Z Teksasu;Z Kalifornii;Z Florydy
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Co to jest tradycyjny amerykański 'Mac and Cheese', często jedzony z pudełka?;Makaron z sosem serowym;Burgery z serem gorgonzola;Smażone krążki serowe;Sałatka z makaronu i sera fety
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Czym w amerykańskim cukiernictwie jest słodki 'Donut' spopularyzowany przez policjantów na filmach?;Pączkiem z dziurką w środku (oponką);Czekoladowym ciastkiem z kawałkami czekolady;Kruchym rogalikiem;Lodami w chrupiącym wafelku
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Jak nazywa się najpopularniejsza amerykańska kanapka z grillowanym kotletem mielonym?;Hamburger;Hot-dog;Taco;Burrito
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Jaka potrawa jest uważana za narodowe danie typu fast food w Stanach Zjednoczonych?;Hamburger;Pizza;Taco;Sushi
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Jaki skrót opisuje metodę powolnego pieczenia i wędzenia mięsa nad ogniem lub w dymie (np. żeberek)?;BBQ (Barbecue);KFC;BLT;PB&J
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Jakim słodkim i gęstym syropem Amerykanie najczęściej polewają swoje grube śniadaniowe pancakes (naleśniki)?;Syropem klonowym;Syropem malinowym;Miodem;Melasą
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Z jakiego mięsa robi się klasyczny, gruby i soczysty stek z rusztu w USA?;Z wołowiny;Z wieprzowiny;Z baraniny;Z koniny
Kulinaria i Smaki;Kuchnia Amerykańska;łatwe;Z jakiego mięsa tradycyjnie przyrządza się pieczeń na Święto Dziękczynienia?;Z indyka;Z kurczaka;Z wołowiny;Z wieprzowiny
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Jak nazywa się japońska technika marynowania mięsa lub ryb w sosie sojowym, mirinie i sake, a następnie grillowania do uzyskania błyszczącej glazury?;Teriyaki;Yakitori;Tempura;Sukiyaki
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Jak nazywa się japońska, sycąca zupa na bazie mocnego bulionu, makaronu, plasterków wieprzowiny i jajka?;Ramen;Udon;Pho;Tom Yum
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Jak nazywa się ostra zupa tajska z krewetkami i trawą cytrynową?;Tom Yum;Pho;Miso;Ramen
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Jak nazywa się technika szybkiego smażenia na dużym ogniu w głębokiej patelni?;Stir-fry;Sauté;Deep fry;Grilling
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Jaki ostry, sfermentowany produkt z kapusty pekińskiej i rzodkwi daikon jest absolutną, codzienną podstawą kuchni koreańskiej?;Kimchi;Natto;Miso;Tempeh
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Z czego produkuje się tofu, popularny zamiennik mięsa w Azji?;Z soi;Z ryżu;Z pszenicy;Z kukurydzy
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Z jakiego azjatyckiego kraju wywodzi się ostra zupa krewetkowa o nazwie Tom Yum?;Tajlandia;Wietnam;Chiny;Japonia
Kulinaria i Smaki;Kuchnia Azjatycka;trudne;Z jakiego regionu Chin wywodzi się wyjątkowo pikantna kuchnia, znana z użycia specyficznego, znieczulającego pieprzu?;Syczuan;Kanton;Junnan;Szantung
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;Co to jest kimchi, bardzo popularny, narodowy wręcz i ostry dodatek prosto z kuchni koreańskiej?;Fermentowana kapusta na ostro;Zupa z pędów bambusa;Smażony ryż z jajkiem;Pieróg na parze
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;Czym jedzą Azjaci tradycyjny ryż, makaron czy sushi, używając do tego wyłącznie jednej dłoni?;Drewnianymi pałeczkami;Metalowymi widelcami;Małymi, drewnianymi łyżeczkami;Rękami
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;Jak nazywa się tradycyjna japońska potrawa z surowej ryby i zakwaszonego ryżu?;Sushi;Ramen;Pad Thai;Kimchi
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;Jak nazywa się tradycyjna potrawa japońska z surowej ryby i ryżu?;Sushi;Ramen;Pad Thai;Sajgonki
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;Jakim naturalnym, ciemnym i wyrazistym, słonawym sosem często doprawia się azjatyckie dania wok?;Sosem sojowym;Sosem czosnkowym;Sosem tysiąca wysp;Ketchupem
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;W jakiej znanej i rozgrzewającej japońskiej zupie znajdziesz bulion, makaron, jajko i mięso lub tofu?;W ramenie;W pho;W tom yum;W pad thai
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;W jakim kraju narodowym daniem są sajgonki?;W Wietnamie;W Chinach;W Tajlandii;W Japonii
Kulinaria i Smaki;Kuchnia Azjatycka;łatwe;Z jakiego kraju pochodzi oryginalnie sushi, w którym surową rybę i warzywa zawija się w ryż i glony?;Z Japonii;Z Chin;Z Korei Południowej;Z Tajlandii
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Co było głównym i najbardziej pożywnym składnikiem staropolskiej, bardzo pospolitej polewki nazywanej faramuszką?;Piwo i chleb;Kiszona kapusta;Grzyby leśne;Krew i podroby
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Jak nazywa się tradycyjny polski gorący napitek alkoholowy na bazie miodu, wody i przypraw korzennych (cynamon, goździki, pieprz), podawany jako rozgrzewacz w zimie?;Krupnik;Grzaniec;Nalewka;Kompot z suszu
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Jak nazywa się zupa z krwi kaczki lub gęsi, podawana dawniej odrzuconym zalotnikom?;Czernina;Wodzionka;Zalewajka;Parzybroda
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Jak nazywał się staropolski napój alkoholowy powstający z fermentacji miodu?;Miód pitny;Kwas chlebowy;Podpiwek;Nalewka
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Jak nazywał się staropolski, gęsty sos robiony z przetartych warzyw, chleba i przypraw, który obficie podawano do mięs i pieczeni?;Gąszcz;Zasmażka;Jus;Blansz
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Z jakiej mąki tradycyjnie przygotowuje się zakwas na żur?;Z żytniej;Z pszennej;Z jęczmiennej;Z gryczanej
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Z jakiej mąki tradycyjnie przygotowywało się prawdziwy staropolski żur?;Żytniej;Pszennej;Kukurydzianej;Ziemniaczanej
Kulinaria i Smaki;Kuchnia Polska Dawniej;trudne;Z jakiej rośliny wodnej, rosnącej dziko na mokradłach, zbierano w dawnej Polsce niezwykle drogie i cenione małe nasiona (tzw. kaszę)?;Z manny mielec;Z pałki wodnej;Z trzciny pospolitej;Z rzęsy wodnej
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Czym w tradycji szlacheckiej częstowano niechcianego zalotnika, na znak odmowy ręki panny?;Czarną polewką (Czerniną);Zepsutym winem;Pustym chlebem;Zimnym bigosem
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Jak nazywa się potrawa z kapusty i mięsa, duszona przez wiele dni?;Bigos;Gołąbki;Kotlet schabowy;Pyzy
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Jak nazywa się staropolskie danie jednogarnkowe robione z kiszonej kapusty, mięs, kiełbas i grzybów?;Bigos;Leczo;Forszmak;Gulasz
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Jak nazywa się tradycyjna polska zupa z kiszonej kapusty?;Kapuśniak;Kwaśnica;Grochówka;Rosół
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Jaki owadzi produkt fermentowano z wodą w dawnej Polsce, tworząc szlachetny alkohol (np. trójniak)?;Miód (Miód pitny);Nektar;Pyłek pszczeli;Wosk pszczeli
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Jakie skorupiaki, dziś bardzo rzadkie, dawniej w polskiej kuchni szlacheckiej łowiono i jedzono garściami?;Raki rzeczne;Kraby;Krewetki słodkowodne;Homary
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Z czego przyrządzano w dawnej Polsce podpłomyki, jedne z najstarszych form pieczywa?;Z mąki, wody i soli pieczonych na blasze;Z ciasta drożdżowego z jabłkami;Ze słodkiego ciasta z miodem;Z gotowanych i tłuczonych ziemniaków
Kulinaria i Smaki;Kuchnia Polska Dawniej;łatwe;Z jakiego warzywa głównie przygotowuje się tradycyjny polski bigos?;Z kapusty;Z buraków;Z ziemniaków;Z marchwi
Kulinaria i Smaki;Kuchnia Włoska;trudne;Jak nazywa się cienki, chrupiący chlebek wypiekany w piecu, podawany często we Włoszech jako darmowa przystawka z oliwą i solą?;Focaccia;Ciabatta;Grissini;Bruschetta
Kulinaria i Smaki;Kuchnia Włoska;trudne;Jak nazywa się potrawa z ryżu smażonego na maśle z bulionem?;Risotto;Paella;Pilaw;Kuskus
Kulinaria i Smaki;Kuchnia Włoska;trudne;Jak nazywa się sos do makaronu robiony z bazylii, orzeszków piniowych i oliwy?;Pesto;Carbonara;Marinara;Bolognese
Kulinaria i Smaki;Kuchnia Włoska;trudne;Jak nazywa się tradycyjny sycylijski deser złożony z tuby ze smażonego ciasta, nadziewanej kremem z ricotty, kandyzowanymi owocami i kawałkami czekolady?;Cannolo;Cassata;Sfogliatella;Zeppola
Kulinaria i Smaki;Kuchnia Włoska;trudne;Jakie dojrzewające tygodniami wędliny, takie jak m.in. Prosciutto di Parma, są kulinarną chlubą włoskiego regionu Emilia-Romania?;Szynki wieprzowe;Salami z dzika;Kiełbasy drobiowe;Polędwice wołowe
Kulinaria i Smaki;Kuchnia Włoska;trudne;Z jakiego regionu Włoch pochodzi oryginalny zielony sos pesto alla genovese?;Liguria;Toskania;Sycylia;Kampania
Kulinaria i Smaki;Kuchnia Włoska;trudne;Z jakiego regionu Włoch pochodzi ser Parmigiano Reggiano (Parmezan)?;Emilia-Romania;Toskania;Lombardia;Sycylia
Kulinaria i Smaki;Kuchnia Włoska;trudne;Z użyciem jakiego tłuszczu, wbrew powszechnym mitom o dominacji oliwy, tradycyjnie i klasycznie przygotowuje się risotto alla milanese?;Masła i szpiku kostnego;Tylko i wyłącznie masła;Smalcu;Margaryny i śmietany
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Co charakteryzuje popularne, małe pierożki o nazwie ravioli, typowe dla kuchni północnych Włoch?;Mają kwadratowy kształt i farsz w środku;Wyglądają jak kokardki;Są nadziewane wyłącznie lodami;Robi się je z ziemniaków
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Co jest absolutną bazą prawdziwego włoskiego sosu carbonara przygotowywanego w rejonie Rzymu?;Żółtka jaj, ser pecorino i guanciale;Śmietana i cebula;Mielone mięso i pomidory;Czosnek, oliwa i peperoncino
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Jak nazywa się najpopularniejszy włoski placek z serem i sosem pomidorowym?;Pizza;Lasagna;Risotto;Focaccia
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Jak nazywa się podłużny makaron w formie cieniutkich nitek, z którego robi się Spaghetti Bolognese?;Spaghetti;Penne;Farfalle;Fusilli
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Jak nazywa się szeroki, płaski makaron przekładany mięsem i sosem beszamelowym?;Lasagna;Spaghetti;Penne;Fusilli
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Jaka klasyczna, bardzo cienka pizza z Neapolu posiada pomidory, mozzarellę i świeżą bazylię?;Margherita;Capricciosa;Pepperoni;Quattro Formaggi
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Jaki kształt ma tradycyjny włoski makaron o nazwie spaghetti?;Długich cienkich nitek;Rurek;Kokardek;Muszelek
Kulinaria i Smaki;Kuchnia Włoska;łatwe;Jaki puszysty, włoski deser oparty na serku mascarpone jest nasączany aromatyczną kawą espresso?;Tiramisu;Panna cotta;Gelato;Cannoli
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Jak nazywa się bardzo droga wołowina z japońskich krów rasy Wagyu?;Wołowina Kobe;Angus;Hereford;Limousine
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Jak nazywa się hiszpańska dojrzewająca szynka z czarnych świń karmionych żołędziami?;Jamón Ibérico;Prosciutto;Serrano;Bresaola
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Jak nazywa się luksusowy pasztet z wątróbek gęsich lub kaczych?;Foie gras;Rillettes;Terrina;Pasztetowa
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Jak nazywa się wyjątkowo marmurkowata wołowina z Japonii, pozyskiwana ze specjalnie hodowanej rasy bydła i uznawana za jeden z najdroższych produktów mięsnych na świecie?;Wagyu;Angus;Charolais;Limousin
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Jak w kuchni francuskiej nazywa się luksusowy, bardzo drogi pasztet przygotowywany ze specjalnie stłuszczonych wątróbek gęsich lub kaczych?;Foie gras;Pâté de campagne;Rillettes;Terrine
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Z jakiego mięsa przyrządza się oryginalnego, klasycznego sznycla wiedeńskiego?;Z cielęciny;Z wieprzowiny;Z drobiu;Z wołowiny
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Z jakiego mięsa, po długotrwałym soleniu, przyprawianiu i suszeniu na suchym wietrze, Włosi produkują chudą i wytrawną wędlinę bresaola?;Z wołowiny;Z dziczyzny;Z wieprzowiny;Z koniny
Kulinaria i Smaki;Mięsa i Wędliny;trudne;Z jakiego rzadkiego, japońskiego bydła pozyskuje się niezwykle tłustą i ekskluzywną wołowinę, znaną jako luksusowe mięso Kobe?;Kuroge Washu;Angus;Hereford;Charolaise
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Czym w tradycyjnej polskiej kaszance (krupnioku) łączy się kaszę (np. gryczaną) z podrobami?;Kwią wieprzową;Sokiem z buraków;Smalcem;Sosem pieczeniowym
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Jak nazywa się surowa wołowina drobno siekana, podawana z żółtkiem jaja?;Tatar;Stek;Carpaccio;Pastrami
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Jak nazywa się włoska, długo dojrzewająca wędlina o cienkich plastrach, często jedzona z melonem?;Szynka parmeńska;Mortadela;Chorizo;Pepperoni
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Jak nazywają się cienkie, bardzo mocno uwędzone i wysuszone polskie kiełbaski (często wieprzowe)?;Kabanosy;Parówki;Salami;Kaszanki
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Z jakiego mięsa tradycyjnie powinno się przygotowywać w Polsce niedzielnego kotleta schabowego?;Z wieprzowiny (schabu);Z piersi kurczaka;Z wołowiny;Z cielęciny
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Z jakiego mięsa tradycyjnie przyrządza się polski kotlet schabowy?;Z wieprzowiny;Z wołowiny;Z cielęciny;Z drobiu
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Z jakiego surowego, bardzo drobno siekanego mięsa z żółtkiem i cebulą przygotowuje się tatar?;Z polędwicy wołowej;Z karkówki wieprzowej;Z mięsa z indyka;Z boczku
Kulinaria i Smaki;Mięsa i Wędliny;łatwe;Z jakiego zwierzęcia pochodzi czerwone mięso nazywane wołowiną?;Z krowy;Ze świni;Z owcy;Z kury
Kulinaria i Smaki;Napoje i Alkohole;trudne;Jak nazywa się gęsty, gorzki, czarny likier ziołowy, często podawany we Włoszech z lodem jako digestif po obfitym posiłku?;Amaro;Limoncello;Grappa;Sambuca
Kulinaria i Smaki;Napoje i Alkohole;trudne;Jak nazywa się meksykański alkohol produkowany z agawy?;Tequila;Rum;Gin;Wódka
Kulinaria i Smaki;Napoje i Alkohole;trudne;Jak nazywa się meksykański destylat produkowany wyłącznie z niebieskiej agawy (Agave tequilana), w odróżnieniu od mezcalu, który może być wytwarzany z różnych gatunków agawy?;Tequila;Mezcal;Pulque;Sotol
Kulinaria i Smaki;Napoje i Alkohole;trudne;Jak nazywa się proces destylacji wina, w wyniku którego powstaje Koniak?;Destylacja dwukrotna;Rektyfikacja;Fermentacja;Maceracja
Kulinaria i Smaki;Napoje i Alkohole;trudne;Jaki starzony, złocisty alkohol, którego produkcja jest ścisłą domeną Szkocji i Irlandii, musi leżakować w dębowych beczkach przez min. 3 lata?;Whisky;Koniak;Rum;Wódka
Kulinaria i Smaki;Napoje i Alkohole;trudne;Z jakiego kraju pochodzi wino Porto?;Z Portugalii;Z Hiszpanii;Z Włoch;Z Francji
Kulinaria i Smaki;Napoje i Alkohole;trudne;Z połączenia jakich doskonałych alkoholi i słodkiego wermutu, w idealnie równych proporcjach, składa się klasyczny, rdzawy koktajl Negroni?;Ginu i Campari;Wódki i Aperolu;Rumu i Cointreau;Tequili i Triple Sec
Kulinaria i Smaki;Napoje i Alkohole;trudne;Z soku jakiej rośliny destyluje się tradycyjną meksykańską tequilę?;Z agawy;Z kaktusa;Z trzciny cukrowej;Z kukurydzy
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Jak nazywa się słodki, gęsty syrop lub sok, produkowany na jesień i zimę m.in. z czarnego bzu i malin?;Sok malinowy (Syrop do herbaty);Kwas chlebowy;Cydr;Kompot z suszu
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Jak z hiszpańskiego nazywa się bardzo znany na Kubie napój alkoholowy z mięty, limonki, cukru i rumu?;Mojito;Margarita;Pina Colada;Sangria
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Jaki pobudzający i popularny czarny napar powstaje w ekspresie przez zalanie palonych ziaren?;Kawa;Czysta herbata;Kakao;Mate
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Który złocisty trunek z charakterystyczną pianką od wieków dominuje na stadionach i grillach w Polsce?;Piwo;Cydr;Wino;Wódka
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Z czego tradycyjnie powstaje francuski szampan i większość klasycznych, gronowych win europejskich?;Z fermentowanych winogron;Z fermentowanych jabłek;Z miodu;Ze śliwek i wiśni
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Z czego tradycyjnie warzy się piwo?;Z jęczmienia;Z pszenicy;Z kukurydzy;Z ryżu
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Z jakich owoców produkuje się klasyczne, tradycyjne wino?;Z winogron;Z jabłek;Z wiśni;Ze śliwek
Kulinaria i Smaki;Napoje i Alkohole;łatwe;Z jakich owoców produkuje się wino?;Z winogron;Z jabłek;Z gruszek;Z pomarańczy
Kulinaria i Smaki;Owoce i Warzywa;trudne;Jak nazywa się azjatycki owoc o kolczastej skorupce i kremowym miąższu, zwany 'królem owoców', którego intensywny zapach powoduje zakaz wnoszenia go do hoteli i na lotniska w wielu krajach?;Durian;Jackfruit;Rambutan;Longan
Kulinaria i Smaki;Owoce i Warzywa;trudne;Jak nazywa się azjatycki owoc znany z bardzo intensywnego, nieprzyjemnego zapachu?;Durian;Rambutan;Mangostan;Dżakfrut
Kulinaria i Smaki;Owoce i Warzywa;trudne;Jak nazywa się egzotyczny, kolczasty owoc, słynący w Azji Południowo-Wschodniej ze smaku, ale i obezwładniająco odrażającego zapachu?;Durian;Rambutan;Mangostan;Dżakfrut
Kulinaria i Smaki;Owoce i Warzywa;trudne;Jak nazywa się owoc, który jest podstawą sosu guacamole?;Awokado;Papaja;Mango;Ananas
Kulinaria i Smaki;Owoce i Warzywa;trudne;Jakie azjatyckie, bardzo ostre i niesamowicie aromatyczne kłącze uciera się i dodaje do naparów w celu silnego rozgrzania organizmu?;Imbir;Kurkuma;Żeń-szeń;Chrzan
Kulinaria i Smaki;Owoce i Warzywa;trudne;Jakie warzywo, będące podstawą pasty guacamole, bywa w Polsce nazywane smaczliwką wdzięczną?;Awokado;Papryka;Pomidor;Cukinia
Kulinaria i Smaki;Owoce i Warzywa;trudne;Który fioletowy, podłużny owoc botaniczny (powszechnie uznawany w kuchni za warzywo) jest podstawą greckiej musaki oraz zapiekanek?;Bakłażan;Cukinia;Patison;Batat
Kulinaria i Smaki;Owoce i Warzywa;trudne;Z jakiego kontynentu pochodzą pomidory i ziemniaki?;Z Ameryki;Z Europy;Z Azji;Z Afryki
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Jak nazywa się niezwykle kwaśny, żółty cytrus, którego sok chętnie wyciskamy rano do herbaty?;Cytryna;Limonka;Grejpfrut;Mandarynka
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Jaki kolor ma dojrzały owoc pomidora w najpopularniejszych odmianach?;Czerwony;Niebieski;Fioletowy;Biały
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Jaki owoc jest symbolem Nowego Jorku i spadł na głowę Newtona?;Jabłko;Gruszka;Banan;Pomarańcza
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Jakie warzywo cebulowe ma mocny aromat i ząbki, a w bajkach wiesza się je na odgonienie wampirów?;Czosnek;Por;Szczypiorek;Cebula dymka
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Które warzywo jest głównym składnikiem frytek?;Ziemniak;Marchew;Pietruszka;Burak
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Który jesienny owoc, twardy i o wydłużonym kształcie, występuje w odmianie popularnie zwanej 'Konferencja'?;Gruszka;Śliwka;Jabłko;Pigwa
Kulinaria i Smaki;Owoce i Warzywa;łatwe;W przypadku jakiego znanego warzywa o długim, pomarańczowym korzeniu króliki jedzą go ze smakiem?;Marchew;Pietruszka;Seler;Pasternak
Kulinaria i Smaki;Owoce i Warzywa;łatwe;Z jakiego czerwonego warzywa bogatego w likopen można przygotować pyszny ketchup i pastę neapolitańską?;Z pomidora;Z papryki czerwonej;Z rzodkiewki;Z buraka
Kulinaria i Smaki;Pierogi i Dania Mączne;trudne;Jak nazywa się japońskie pierożki smażone na patelni?;Gyoza;Dim Sum;Wonton;Bao
Kulinaria i Smaki;Pierogi i Dania Mączne;trudne;Jak nazywa się powszechnie lubiane, japońskie danie, przypominające smażone pierogi z cienkiego ciasta, faszerowane wieprzowiną i kapustą?;Gyoza;Dim Sum;Baozi;Wonton
Kulinaria i Smaki;Pierogi i Dania Mączne;trudne;Jak nazywa się technika gotowania makaronu, by pozostał lekko twardy?;Al dente;Sauté;Blanszowanie;Confit
Kulinaria i Smaki;Pierogi i Dania Mączne;trudne;Jak nazywają się gruzińskie pierogi w kształcie sakiewek z rosołem w środku?;Chinkali;Chaczapuri;Kołduny;Pielmieni
