category;subcategory;question;level;correct;wrong1;wrong2;wrong3
Tradycje i Religie;Biblia i Postacie Biblijne;Który niepozorny, biblijny pasterz powalił potężnego, uzbrojonego wojownika Goliata za pomocą procy?;łatwe;Dawid;Samson;Gedeon;Jozue
Tradycje i Religie;Biblia i Postacie Biblijne;Jaki patriarcha wyprowadził Izraelitów z niewoli i otrzymał od Boga dziesięć przykazań na górze Synaj?;łatwe;Mojżesz;Izaak;Józef;Jakub
Tradycje i Religie;Biblia i Postacie Biblijne;Kto za trzydzieści srebrników wskazał i podstępnie zdradził wrogom Jezusa pocałunkiem w Ogrójcu?;łatwe;Judasz Iskariota;Piotr Apostoł;Poncjusz Piłat;Kajfasz
Tradycje i Religie;Biblia i Postacie Biblijne;Jak miał na imię ojciec całego rodu ludzkiego i absolutnie pierwszy człowiek stworzony z prochu ziemi?;łatwe;Adam;Kain;Abel;Set
Tradycje i Religie;Religie Świata: Chrześcijaństwo;Jaki jest najwyższy i najważniejszy tytuł głowy kościoła, pełniącego obecnie swoją służbę na Watykanie?;łatwe;Papież;Patriarcha;Prymas;Kardynał
Tradycje i Religie;Religie Świata: Chrześcijaństwo;W jakim niezwykle ważnym, niewielkim mieście położonym w dawnej Judei narodził się Jezus Chrystus?;łatwe;W Betlejem;W Jerozolimie;W Nazarecie;W Kafarnaum
Tradycje i Religie;Religie Świata: Chrześcijaństwo;Jak nazywa się niezwykle obszerna i podstawowa, absolutnie najświętsza księga wyznawców chrześcijaństwa?;łatwe;Biblia (Pismo Święte);Tora;Koran;Talmud
Tradycje i Religie;Religie Świata: Chrześcijaństwo;Jaki wschodni i dominujący odłam wyznania chrześcijańskiego posługuje się w kościołach pięknymi ikonami?;łatwe;Prawosławie;Luteranizm;Kalwinizm;Anglikanizm
Tradycje i Religie;Religie Świata: Chrześcijaństwo;W jaki szczególny i symboliczny sposób chrześcijanie (niezależnie od odłamu) przyjmują i inicjują wiarę w kościele?;łatwe;Przez sakrament chrztu wodą;Przez namaszczenie czoła krwią;Przez przejście przez ogień;Przez pielgrzymkę do Rzymu
Tradycje i Religie;Religie Świata: Islam;Jak powszechnie na całym globie nazywa się jedyna i najświętsza księga objawień, z której korzystają muzułmanie?;łatwe;Koran;Tora;Biblia;Wedy
Tradycje i Religie;Religie Świata: Islam;Kto według wierzeń wyznawców religii islamskiej, był ostatnim i zarazem największym bożym prorokiem na ziemi?;łatwe;Mahomet;Abraham;Mojżesz;Jezus (Isa)
Tradycje i Religie;Religie Świata: Islam;Do jakiego konkretnego i niezwykle świętego miasta muzułmanie z całego świata odbywają raz w życiu pielgrzymkę (Hadżdż)?;łatwe;Do Mekki;Do Medyny;Do Jerozolimy;Do Dubaju
Tradycje i Religie;Religie Świata: Islam;Jak nazywa się 30-dniowy muzułmański i bardzo rygorystyczny post, trwający przez okrągły, dziewiąty miesiąc roku?;łatwe;Ramadan;Szabat;Wielki Post;Kurban Bajram
Tradycje i Religie;Religie Świata: Islam;Jak fachowo określa się w architekturze wspaniały i często zwieńczony kopułą budynek muzułmańskich modlitw?;łatwe;Meczet;Minaret;Synagoga;Cerkiew
Tradycje i Religie;Religie Świata: Judaizm;Z czego składa się Tora, będąca najważniejszą, zwojową księgą praw oraz objawienia w religii wyznawców judaizmu?;łatwe;Z pierwszych pięciu ksiąg Biblii (Pięcioksięgu Mojżesza);Z całej Starego i Nowego Testamentu;Z 10 przykazań i proroctw wersetów Koranu;Z psalmów i ksiąg mądrości Salomona
Tradycje i Religie;Religie Świata: Judaizm;Jak w religii żydowskiej nazywa się święty i nakazany przez Boga absolutny dzień odpoczynku, świętowany w sobotę?;łatwe;Szabat;Purim;Chanuka;Pesach
Tradycje i Religie;Religie Świata: Judaizm;Jak w architekturze nazywa się żydowski budynek przeznaczony zarówno do wspólnych modlitw, jak i studiowania pism?;łatwe;Synagoga;Meczet;Bazylika;Pogańska Świątynia
Tradycje i Religie;Religie Świata: Judaizm;Co to jest kipa (zwana powszechnie w Polsce jarmułką), noszona przez bardzo wielu Żydów i wyznawców religii?;łatwe;Niewielka, płaska czapeczka na czubek głowy;Długi płaszcz noszony w trakcie modłów;Pasek z filakteriami obwijany na rękach;Biała chusta noszona na karku w święta
Tradycje i Religie;Religie Świata: Judaizm;Jaki specjalny siedmioramienny kandelabr i świecznik stał się po wiekach jednym z najważniejszych żydowskich symboli?;łatwe;Menora;Gwiazda Dawida;Mezuza;Cadyk
Tradycje i Religie;Mitologia Nordycka;Kto był absolutnie i niepodważalnie najwyższym, nieskończenie mądrym oraz potężnym bóstwem w mitologii wikingów?;łatwe;Odyn (Odin);Thor;Loki;Frey
Tradycje i Religie;Mitologia Nordycka;Jaki groźny, niezwykle silny bóg, chroniący ludzi przed gigantami, dysponował niszczycielskim młotem (Mjölnirem)?;łatwe;Thor;Odyn;Tyr;Heimdall
Tradycje i Religie;Mitologia Nordycka;Jak nazywała się gigantyczna i wieczna sala, w której mężni wojownicy spędzali czas po chwalebnej, mężnej śmierci?;łatwe;Walhalla;Asgard;Midgard;Helheim
Tradycje i Religie;Mitologia Nordycka;Jak nazywał się podstępny bóg oszustów, bardzo psotny i zmiennokształtny, którego dzieci doprowadziły świat do upadku?;łatwe;Loki;Odyn;Baldur;Fenrir
Tradycje i Religie;Mitologia Nordycka;Co symbolizuje w przepowiedniach wikingów straszliwy i tragiczny w skutkach 'Ragnarök', będący zmierzchem bogów?;łatwe;Epicki koniec i ostateczne zniszczenie świata;Stworzenie pierwszego z ludzi przez bogów;Odkrycie nowego kontynentu (Winlandii);Powrót zmarłych na statkach
Tradycje i Religie;Bogowie Starożytnego Egiptu;Które naczelne, słoneczne bóstwo nosiło na głowie potężny, błyszczący, boski dysk na wzór gorącego Słońca?;łatwe;Bóg Ra;Bóg Anubis;Bóg Ozyrys;Bóg Set
Tradycje i Religie;Bogowie Starożytnego Egiptu;Jak zwała się kocia bogini, dbająca w państwie i domostwach o ognisko domowe, plony, taniec oraz ogólną radość?;łatwe;Bastet;Izyda;Hathor;Neftyda
Tradycje i Religie;Bogowie Starożytnego Egiptu;Jaki bóg posiadał tajemniczą głowę szakala i nadzorował mroczne oraz złożone procesy balsamowania ciał i mumifikacji?;łatwe;Anubis;Tot;Horus;Amon
Tradycje i Religie;Bogowie Starożytnego Egiptu;Opiekunem jakiego, życiodajnego w wodę, największego i powszechnie cenionego zbiornika w państwie był sam bóg Hapi?;łatwe;Rzeki Nil;Morza Czerwonego;Jeziora Wiktorii;Morza Śródziemnego
Tradycje i Religie;Bogowie Starożytnego Egiptu;Jaki absolutny władca, noszący chłodną w nazwie koronę po obu stronach rzeki uchodził na co dzień za wcielenie boga na Ziemi?;łatwe;Faraon;Wezyr;Prorok;Kapłan Wód
Tradycje i Religie;Wierzenia Słowian;Kto był jednym z głównych słowiańskich bogów, władcą piorunów i nieba, uważanym za odpowiednika nordyckiego Thora?;łatwe;Perun;Weles;Swaróg;Trzygłów
Tradycje i Religie;Wierzenia Słowian;Jaki wielki słowiański i mroczny władca zasiadał potężnie w zaświatach, w mrocznej i chłodnej krainie Nawii?;łatwe;Weles;Perun;Swarożyc;Strzybóg
Tradycje i Religie;Wierzenia Słowian;Jak nazywano niebezpieczne, powabne i bardzo wodne żeńskie demony, które bardzo gęsto wabiły w topiel mężów?;łatwe;Rusałki;Upiory;Domowiki;Lesze
Tradycje i Religie;Wierzenia Słowian;Jak nazywało się najważniejsze, letnie pogańskie święto żywiołów (wody i ognia), w czasie którego panny wiły wianki?;łatwe;Noc Kupały (Sobótki);Szczodre Gody;Dziady;Zielone Świątki
Tradycje i Religie;Wierzenia Słowian;Jak nazywał się domowy, zwykle pożyteczny i dbający o ognisko duszek, któremu zostawiano np. resztki kaszy w misce?;łatwe;Domowik;Utopiec;Leszy;Południca
Tradycje i Religie;Buddyzm i Hinduizm;Kto był historycznym założycielem buddyzmu, potocznie nazywanym Przebudzonym?;łatwe;Siddhartha Gautama;Dalajlama;Wisznu;Śiwa
Tradycje i Religie;Buddyzm i Hinduizm;Jak nazywa się stan najwyższego oświecenia i wyzwolenia z cyklu narodzin w wierzeniach buddyjskich?;łatwe;Nirwana;Samsara;Karma;Dharma
Tradycje i Religie;Buddyzm i Hinduizm;Jaka ogromna rzeka w Indiach uchodzi za świętą i jest miejscem masowych, rytualnych kąpieli dla hinduistów?;łatwe;Ganges;Indus;Brahmaputra;Jamuna
Tradycje i Religie;Buddyzm i Hinduizm;Jak nazywa się mocno związany z hinduizmem, niezwykle rygorystyczny system podziału społeczeństwa w tradycyjnych Indiach?;łatwe;Kasty;Stany;Klasy społeczne;Klany
Tradycje i Religie;Buddyzm i Hinduizm;Które potężne, hinduskie bóstwo, często przedstawiane jako niszczyciel, należy do Trimurti razem z Brahmą i Wisznu?;łatwe;Śiwa;Ganeśa;Kryszna;Hanuman
Tradycje i Religie;Święta w innych kulturach;Jakie wielkie święto w USA obchodzi się w czwarty czwartek listopada, przygotowując tradycyjnie pieczonego indyka?;łatwe;Święto Dziękczynienia;Halloween;Dzień Niepodległości;Dzień Pamięci
Tradycje i Religie;Święta w innych kulturach;14 lutego na całym niemal świecie z ogromnym komercyjnym zaangażowaniem obchodzimy popularne...;łatwe;Walentynki;Andrzejki;Mikołajki;Halloween
Tradycje i Religie;Święta w innych kulturach;W jakim państwie na przełomie października i listopada hucznie, radośnie i bardzo kolorowo obchodzi się Dzień Zmarłych (Día de Muertos)?;łatwe;W Meksyku;W Hiszpanii;W Brazylii;W USA
Tradycje i Religie;Święta w innych kulturach;Czego symbolem są wydrążone, upiornie uśmiechnięte i świecące dynie (Jack-o'-lantern) podczas obchodów Halloween?;łatwe;Odstraszania złych duchów;Podziękowania za obfite plony;Powitania nadchodzącej wiosny;Oddawania czci bogu słońca
Tradycje i Religie;Święta w innych kulturach;Jakie wesołe i bardzo głośne marcowe święto, patrona całej Irlandii, na całym świecie kojarzy się z kolorem zielonym?;łatwe;Dzień Świętego Patryka;Dzień Świętego Jerzego;Dzień Świętego Andrzeja;Dzień Świętego Marcina
Tradycje i Religie;Obrzędy Przejścia;Jak w bogatej kulturze i religii żydowskiej nazywa się niezwykle uroczyste wejście 13-letniego chłopca w dorosłość?;łatwe;Bar micwa;Brit mila;Szabat;Purim
Tradycje i Religie;Obrzędy Przejścia;Jaki specyficzny kolor ubrania, w całkowitym przeciwieństwie do Europy, jest kolorem głębokiej żałoby w wielu krajach Azji (np. w Chinach)?;łatwe;Biały;Czarny;Czerwony;Fioletowy
Tradycje i Religie;Obrzędy Przejścia;W jakiej żywej tradycji religijnej bliscy zmarli chowani są bardzo szybko, a ich ciało układa się z twarzą w stronę Mekki?;łatwe;W islamie;W judaizmie;W hinduizmie;W prawosławiu
Tradycje i Religie;Obrzędy Przejścia;Czym nowożeńcy w polskiej, ludowej i wciąż bardzo popularnej tradycji witani są przez rodziców zaraz przed wejściem na salę weselną?;łatwe;Chlebem i solą;Kieliszkiem z czerwoną wódką;Gorzkim miodem;Słodkim kołaczem
Tradycje i Religie;Obrzędy Przejścia;Jak nazywa się absolutnie pierwszy i fundamentalny sakrament chrześcijański, polegający na polaniu głowy wodą?;łatwe;Chrzest;Bierzmowanie;Pierwsza Komunia;Namaszczenie Chorych
Tradycje i Religie;Wierzenia i Zabobony;Jaka konkretna liczba jest w wielu krajach zachodnich powszechnie uznawana za pechową, przez co często omija się ją np. w windach hoteli?;łatwe;Liczba 13;Liczba 7;Liczba 666;Liczba 4
Tradycje i Religie;Wierzenia i Zabobony;Jakie wspaniałe zwierzę, jeśli tylko nagle przetnie i przebiegnie nam drogę, w klasycznym przesądzie zwiastuje murowanego pecha?;łatwe;Czarny kot;Rudy lis;Szary wilk;Czarny kruk
Tradycje i Religie;Wierzenia i Zabobony;Co według wierzeń ludowych należy zrobić ze znalezioną podkową, aby przynosiła domowi szczęście zawieszona nad drzwiami?;łatwe;Powiesić ją rogami do góry (jak literę U);Powiesić ją rogami do dołu;Pomalować na czerwono;Zakopać pod progiem
Tradycje i Religie;Wierzenia i Zabobony;Z jakiego bardzo kruchego, codziennego przedmiotu, uszkodzenie lub rozbicie wróży podobno w przesądach aż 7 lat nieszczęścia?;łatwe;Z lustra;Z solniczki;Z kryształowego wazonu;Z kieliszka ślubnego
Tradycje i Religie;Wierzenia i Zabobony;W co należy profilaktycznie zapukać, aby 'nie zapeszyć' i nie sprowadzić pecha po głośnym wypowiedzeniu swoich wielkich planów?;łatwe;W niemalowane drewno;W przezroczystą szybę;W prawy nadgarstek;W żelazny pręt
Tradycje i Religie;Mitologia Grecka i Rzymska;Kto był najpotężniejszym i absolutnym władcą góry Olimp oraz greckim bogiem nieba i błyskawic?;łatwe;Zeus;Posejdon;Hades;Ares
Tradycje i Religie;Mitologia Grecka i Rzymska;Jakim długim, rozwidlonym i morderczym atrybutem na co dzień posługiwał się grecki bóg mórz i oceanów, Posejdon?;łatwe;Trójzębem;Piorunem;Mieczem obosiecznym;Złotym łukiem
Tradycje i Religie;Mitologia Grecka i Rzymska;Rzymskim bóstwem i idealnym odpowiednikiem greckiego, krwiożerczego boga wojny Aresa był...;łatwe;Mars;Jowisz;Neptun;Apollo
Tradycje i Religie;Mitologia Grecka i Rzymska;Z jakiej części ciała Zeusa miała wyskoczyć i niespodziewanie narodzić się w pełnej zbroi Atena - słynna bogini mądrości?;łatwe;Z rozłupanej głowy;Z rozciętego uda;Z wyjętego żebra;Ze zranionego ramienia
Tradycje i Religie;Mitologia Grecka i Rzymska;Jakie bardzo dostojne imię i planetarną nazwę nosił rzymski władca wszystkich bogów, uosabiający władzę greckiego Zeusa?;łatwe;Jowisz;Saturn;Merkury;Pluton
Tradycje i Religie;Postacie Mityczne;Jaki przerażający potwór z greckich mitów posiadał ludzkie ciało oraz głowę groźnego byka, a żył uwięziony w kreteńskim labiryncie?;łatwe;Minotaur;Centaur;Cerber;Cyklop
Tradycje i Religie;Postacie Mityczne;Jakie bohaterskie imię nosił najsilniejszy z herosów mitologii, znany i podziwiany za zrealizowanie u króla aż 12 beznadziejnie trudnych prac?;łatwe;Herakles (Herkules);Achilles;Tezeusz;Perseusz
Tradycje i Religie;Postacie Mityczne;Jak grecy starożytni określali w swoich opowieściach wielkich, mało mądrych i brzydkich olbrzymów, którzy posiadali na czele tylko jedno oko?;łatwe;Cyklopi;Tytani;Hekatonchejrowie;Centaury
Tradycje i Religie;Postacie Mityczne;Jaki niesamowity, śnieżnobiały, latający i cudowny wierzchowiec (skrzydlaty koń) narodził się podobno z krwi pokonanej Meduzy Gorgony?;łatwe;Pegaz;Gryf;Mantykora;Sfinks
Tradycje i Religie;Postacie Mityczne;Kogo w starożytnych greckich bajkach przerażający, wężowy wzrok potrafił dosłownie zamienić ofiarę w wielki, martwy głaz?;łatwe;Meduzę;Lernejską Hydrę;Ziejącą ogniem Chimerę;Skrzydlatą Harpię
Tradycje i Religie;Biblia i Postacie Biblijne;Jak miał na imię pierwszy arcykapłan starożytnego Izraela, brat Mojżesza, który według Księgi Wyjścia sporządził złotego cielca podczas pobytu ludu u stóp góry Synaj?;trudne;Aaron;Lewi;Eleazar;Jozue
Tradycje i Religie;Bogowie Starożytnego Egiptu;Jak nazywało się egipskie pojęcie kosmicznego ładu, sprawiedliwości i prawdy, personifikowane przez boginię z piórem strusim na głowie, ważonym na szali podczas sądu nad duszą?;trudne;Ma'at;Nefertari;Neftyda;Mut
Tradycje i Religie;Buddyzm i Hinduizm;Jak nazywa się najważniejszy tekst filozofii hinduskiej, będący częścią eposu Mahabharata, w którym bóg Kryszna objaśnia wojownikowi Ardżunie sens obowiązku, duszy i drogi do wyzwolenia?;trudne;Bhagawadgita;Ramajana;Upaniszady;Rigweda
Tradycje i Religie;Mitologia Grecka i Rzymska;Jak miał na imię król Troi, ojciec Hektora i Parysa, który panował w mieście podczas słynnej dziesięcioletniej wojny z Grekami opisanej w Iliadzie Homera?;trudne;Priam;Agamemnon;Menelaos;Odyseusz
Tradycje i Religie;Mitologia Nordycka;Jak w mitologii nordyckiej nazywały się dwa kruki Odyna – symbolizujące Myśl i Pamięć – które każdego dnia oblatywały cały świat i przynosiły bogu wieści o wszystkim, co się dzieje?;trudne;Huginn i Muninn;Mimir i Baldur;Fenrir i Jörmungandr;Freyr i Freja
Tradycje i Religie;Obrzędy Przejścia;Jak w tradycji japońskiej nazywa się oficjalne święto państwowe celebrujące wejście 20-latków w dorosłość, obchodzone corocznie w drugi poniedziałek stycznia?;trudne;Seijin no Hi;Tanabata;Shichi-go-san;Obon
Tradycje i Religie;Polskie Zwyczaje Ludowe;Jak w polskim folklorze Kurpiów i Łowicza nazywa się kolorowa, symetryczna ozdoba wycinana z papieru, niegdyś wieszana na ścianach wiejskich chat jako barwna dekoracja?;trudne;Wycinanka;Pisanka;Pająk;Palma
Tradycje i Religie;Postacie Mityczne;Jak w mitologii greckiej nazywało się ogniem ziejące monstrum z głową lwa, tułowiem kozy i ogonem w postaci węża, pokonane przez herosa Bellerofonta dosiadającego Pegaza?;trudne;Chimera;Harpia;Sfinks;Hydra
Tradycje i Religie;Religie Świata: Chrześcijaństwo;Jak w teologii katolickiej nazywa się dogmat ogłoszony przez papieża Piusa IX w 1854 roku, głoszący że Maryja, Matka Boża, została poczęta bez zmazy grzechu pierworodnego?;trudne;Niepokalane Poczęcie;Wniebowzięcie Maryi;Boskie Macierzyństwo;Theotokos
Tradycje i Religie;Religie Świata: Islam;Jak w islamie nazywa się zapis wypowiedzi, czynów i milczącej zgody proroka Mahometa, stanowiący obok Koranu drugie główne źródło prawa islamskiego (szariatu)?;trudne;Hadis;Fatwa;Sura;Hidżra
Tradycje i Religie;Religie Świata: Judaizm;Jak nazywa się kodeks prawa żydowskiego zredagowany przez Józefa Karo w XVI wieku, będący do dziś podstawowym podręcznikiem religijno-prawnym dla ortodoksyjnych Żydów?;trudne;Szulchan Aruch;Miszna;Zohar;Talmud Jerozolimski
Tradycje i Religie;Wielkanoc w Polsce;W której małopolskiej miejscowości odbywa się coroczna procesja z najwyższymi w Polsce palmami wielkanocnymi, a tradycja ta została wpisana na listę dziedzictwa niematerialnego UNESCO?;trudne;Lipnica Murowana;Łowicz;Tokarnia;Kalwaria Zebrzydowska
Tradycje i Religie;Wierzenia Słowian;Jak w mitologii słowiańskiej nazywał się leśny demon wyobrażany jako wysoki, brodaty mężczyzna z odwróconymi stopami, który lubił mylić i gubić podróżnych w gęstwinie leśnej?;trudne;Leszy;Południca;Kikimora;Strzyga
Tradycje i Religie;Wierzenia i Zabobony;Jak w tradycji europejskiej nazywa się noc z 30 kwietnia na 1 maja, kiedy według dawnych wierzeń wiedźmy i demony zbierały się na sabat na górskich szczytach, witając nadejście wiosny?;trudne;Noc Walpurgii;Halloween;Noc Świętojańska;Noc Kupały
Tradycje i Religie;Święta Bożego Narodzenia;Jak w tradycji polskich Kresów Wschodnich i Ukrainy nazywa się wigilijna potrawa przyrządzana z gotowanej pszenicy, miodu, maku i bakalii, obowiązkowo spożywana podczas Wigilii?;trudne;Kutia;Siemieniotka;Kasza z makiem;Uzwar
Tradycje i Religie;Święta w innych kulturach;Jak nazywa się irańskie i perskie Nowe Roku, obchodzone podczas astronomicznej równonocy wiosennej, będące najważniejszym świętem w Iranie i wśród diaspory perskiej na całym świecie?;trudne;Nouruz;Eid al-Fitr;Diwali;Holi
Tradycje i Religie;Biblia i Postacie Biblijne;Jak w Biblii nazywa się miasto, na które Bóg zesłał ogień i siarkę za grzechy jego mieszkańców, a które jako jedyne wspomniane jest razem z Gomorą?;trudne;Sodoma;Jerycho;Babilon;Niniwa
Tradycje i Religie;Bogowie Starożytnego Egiptu;Który starożytny egipski bóg, czczony w Hermopolis, był patronem wiedzy, pisma i magii, a wyobrażano go z głową ibisa lub pawiana?;trudne;Thoth;Ptah;Khnum;Sobek
Tradycje i Religie;Buddyzm i Hinduizm;Jak w buddyzmie nazywa się stan całkowitego wygaśnięcia pragnień i cierpień, ostateczny cel drogi duchowej, oznaczający wyzwolenie z kręgu wcieleń (samsary)?;trudne;Nirwana;Moksha;Satori;Samadhi
Tradycje i Religie;Mitologia Grecka i Rzymska;Jak miał na imię syn Dedala, który wypadł z łask bogów po tym, jak przylecił zbyt blisko słońca, co stopiło jego woskowe skrzydła i spowodowało jego śmierć w morzu?;trudne;Ikar;Orfeus;Perseusz;Tezeusz
Tradycje i Religie;Mitologia Nordycka;Jak w mitologii nordyckiej nazywa się wielki dąb lub jesion kosmiczny, którego korzenie i konary podtrzymują dziewięć światów, a u którego podstawy mieszka smok Nídhöggr?;trudne;Yggdrasil;Bifröst;Mimisbrunn;Urdarbrunn
Tradycje i Religie;Obrzędy Przejścia;Jak w tradycji muzułmańskiej nazywa się obrzęd rytualnego obrzezania chłopców, będący jednym z najważniejszych obrzędów przejścia i symbolicznie włączający ich do wspólnoty wiernych?;trudne;Khitan;Aqiqah;Sunna;Maulid
Tradycje i Religie;Polskie Zwyczaje Ludowe;Jak w polskim folklorze nazywa się zwyczaj śmigania witkami wierzbowymi lub palmowymi w Poniedziałek Wielkanocny, niegdyś mający zapewniać zdrowie i płodność?;trudne;Śmigus-dyngus;Sobótka;Chodzenie z gaikiem;Szczepanki
Tradycje i Religie;Postacie Mityczne;Jak w mitologii greckiej miała na imię jedyna śmiertelna Gorgona, której odcięta głowa (z wężami zamiast włosów) miała moc zamieniania ludzi w kamień?;trudne;Meduza;Syrena;Charybda;Scylla
Tradycje i Religie;Religie Świata: Chrześcijaństwo;Który sobór powszechny w 325 roku n.e. uchwalił Credo Nicejskie i potępił arianizm jako herezję, potwierdzając boskość Jezusa Chrystusa?;trudne;Sobór Nicejski I;Sobór Chalcedoński;Sobór Efeski;Sobór Konstantynopolitański I
Tradycje i Religie;Religie Świata: Islam;Jak w islamie nazywa się miesięczny post przypadający na dziewiąty miesiąc kalendarza muzułmańskiego, podczas którego wierni wstrzymują się od jedzenia i picia od świtu do zachodu słońca?;trudne;Ramadan;Muharram;Dhul Hidżdża;Radżab
Tradycje i Religie;Religie Świata: Judaizm;Jak w judaizmie nazywa się uroczyste świętowanie szabatu kończącego tydzień, podczas którego zapalane są dwie świece i odmawiana jest modlitwa Kidusz nad kielichem wina?;trudne;Kabalat Szabat;Hawdala;Mincha;Maariv
Tradycje i Religie;Wielkanoc w Polsce;Jak nazywa się tradycyjny wielkanocny placek z Mazowsza i wschodniej Polski, pieczony z drożdżowego ciasta w okrągłej formie, posypywany cukrem pudrem?;trudne;Babka wielkanocna;Mazurek;Sernik;Paska
Tradycje i Religie;Wierzenia Słowian;Jak w mitologii słowiańskiej nazywała się bogini zimy, mroku i śmierci, której imię jest etymologicznie spokrewnione ze słowem oznaczającym moc lub potęgę?;trudne;Morena;Mokosz;Żywa;Łada
Tradycje i Religie;Wierzenia i Zabobony;Według polskiego (i szerzej europejskiego) przesądu, ile lat złego losu grozi osobie, która przypadkowo rozbije lustro?;trudne;Siedem lat;Trzy lata;Dziesięć lat;Rok i jeden dzień
Tradycje i Religie;Święta Bożego Narodzenia;Jak w tradycji kościelnej nazywa się okres czterech tygodni poprzedzający Boże Narodzenie, będący czasem oczekiwania i przygotowania do przyjścia Chrystusa?;trudne;Adwent;Epifania;Oktawa;Nowenna
Tradycje i Religie;Święta w innych kulturach;Jak nazywa się japońskie święto obserwowania kwitnących wiśni, podczas którego rodziny i przyjaciele gromadzą się w parkach na piknikach, podziwiając krótkotrwałe kwitnienie sakury?;trudne;Hanami;Matsuri;Obon;Setsubun
